непотенцирање	n e p ɔ t e n t͡s i ɾ a ɲ e
исламистички	i s ɫ a m i s t i t͡ʃ k i
доминирање	d ɔ m i n i ɾ a ɲ e
кружно	k r u ʒ n ɔ
одбирање	ɔ d b i ɾ a ɲ e
ѓаволче	ɟ a v ɔ ɫ t͡ʃ e
богатство	b ɔ ɡ a t s t v ɔ
крошничка	k r ɔ ʃ n i t͡ʃ k a
погано	p ɔ ɡ a n ɔ
комбенце	k ɔ m b e n t͡s e
поофка	p ɔ ɔ f k a
преврзување	p r e v r̩ z u v a ɲ e
угостување	u ɡ ɔ s t u v a ɲ e
убацува	u b a t͡s u v a
осакати	ɔ s a k a t i
опатица	ɔ p a t i t͡s a
воспоставување	v ɔ s p ɔ s t a v u v a ɲ e
сврзе	s v r̩ z e
простичок	p r ɔ s t i t͡ʃ ɔ k
доспреми	d ɔ s p r e m i
вошливост	v ɔ ʃ l i v ɔ s t
таинствен	t a i n s t v e n
смачкување	s m a t͡ʃ k u v a ɲ e
доличен	d ɔ l i t͡ʃ e n
омекнување	ɔ m e k n u v a ɲ e
сликовница	s l i k ɔ v n i t͡s a
бусени	b u s e n i
оддржува	ɔ d d r̩ ʒ u v a
прооден	p r ɔ ɔ d e n
изразување	i z r a z u v a ɲ e
пливање	p l i v a ɲ e
билатерален	b i ɫ a t e r a l e n
уф	u f
плацента	p ɫ a t͡s e n t a
ладникав	ɫ a d n i k a f
бамачанка	b a m a t͡ʃ a ŋ k a
незатоплување	n e z a t ɔ p ɫ u v a ɲ e
неостварен	n e ɔ s t v a ɾ e n
анонимизиран	a n ɔ n i m i z i ɾ a n
интригира	i n t r i ɡ i ɾ a
кметува	k m e t u v a
конфигуриран	k ɔ ɱ f i ɡ u r i ɾ a n
измиван	i z m i v a n
неусисан	n e u s i s a n
повртен	p ɔ v r̩ t e n
мотивираност	m ɔ t i v i ɾ a n ɔ s t
посипува	p ɔ s i p u v a
бакарисува	b a k a r i s u v a
шака	ʃ a k a
борч	b ɔ r t͡ʃ
повреди	p ɔ v r e d i
харковски	x a r k ɔ f s k i
дебрчанец	d e b r̩ t͡ʃ a n e t͡s
посолен	p ɔ s ɔ l e n
невлечење	n e v l e t͡ʃ e ɲ e
менѓуша	m e ɲ ɟ u ʃ a
буревесници	b u ɾ e v e s n i t͡s i
развеселен	r a z v e s e l e n
желудочен	ʒ e ɫ u d ɔ t͡ʃ e n
пушка	p u ʃ k a
прераскажан	p r e r a s k a ʒ a n
отсечоци	ɔ t s e t͡ʃ ɔ t͡s i
симбиоза	s i m b i ɔ z a
неполнење	n e p ɔ ɫ n e ɲ e
шкотски	ʃ k ɔ t s k i
трансакциски	t r a n s a k t͡s i s k i
разденување	r a z d e n u v a ɲ e
дисахарид	d i s a x a r i t
проклитичен	p r ɔ k l i t i t͡ʃ e n
вообразби	v ɔ ɔ b r a z b i
бодри	b ɔ d r i
ланчан	ɫ a n t͡ʃ a n
пригода	p r i ɡ ɔ d a
здодеан	z d ɔ d e a n
сали	s a l i
прекречен	p r e k r e t͡ʃ e n
координационен	k ɔ ɔ r d i n a t͡s i ɔ n e n
ќесиште	c e s i ʃ t e
несправедливост	n e s p r a v e d l i v ɔ s t
парафира	p a ɾ a f i ɾ a
нептун	n e p t u n
неодбивање	n e ɔ d b i v a ɲ e
беспричински	b e s p r i t͡ʃ i n s k i
бифокален	b i f ɔ k a l e n
несамостојност	n e s a m ɔ s t ɔ j n ɔ s t
калкирање	k a ɫ k i ɾ a ɲ e
тунгуски	t u ŋ ɡ u s k i
намигнува	n a m i ɡ n u v a
потиштување	p ɔ t i ʃ t u v a ɲ e
бригаден	b r i ɡ a d e n
калинка	k a l i ŋ k a
опиран	ɔ p i ɾ a n
воскосува	v ɔ s k ɔ s u v a
обвинителен	ɔ b v i n i t e l e n
печива	p e t͡ʃ i v a
скејтер	s k e j t e r
киселкаст	k i s e ɫ k a s t
разбремени	r a z b r e m e n i
бришен	b r i ʃ e n
рудари	r u d a ɾ i
намрси	n a m r̩ s i
гра	ɡ r a
варен	v a ɾ e n
распламтен	r a s p ɫ a m t e n
продаде	p r ɔ d a d e
сијалица	s i j a l i t͡s a
столици	s t ɔ l i t͡s i
ненадоместлив	n e n a d ɔ m e s t l i f
превртување	p r e v r̩ t u v a ɲ e
фиран	f i ɾ a n
опашки	ɔ p a ʃ k i
слободарски	s ɫ ɔ b ɔ d a r s k i
наесен	n a e s e n
гасометар	ɡ a s ɔ m e t a r
орјатка	ɔ r j a t k a
бројче	b r ɔ j t͡ʃ e
манамка	m a n a m k a
дамнешен	d a m n e ʃ e n
оживее	ɔ ʒ i v e e
цитоплазма	t͡s i t ɔ p ɫ a z m a
виори	v i j ɔ ɾ i
недугавост	n e d u ɡ a v ɔ s t
разнежи	r a z n e ʒ i
угнетување	u ɡ n e t u v a ɲ e
докачи	d ɔ k a t͡ʃ i
земјопосед	z e m j ɔ p ɔ s e t
видливост	v i d l i v ɔ s t
трубен	t r u b e n
колективизира	k ɔ l e k t i v i z i ɾ a
бирање	b i ɾ a ɲ e
издишка	i z d i ʃ k a
разжалостен	r a ʒ ʒ a ɫ ɔ s t e n
ксенофобично	k s e n ɔ f ɔ b i t͡ʃ n ɔ
завидливо	z a v i d l i v ɔ
илјадинка	i ʎ a d i ŋ k a
подрипнува	p ɔ d r i p n u v a
управители	u p r a v i t e l i
константно	k ɔ n s t a n t n ɔ
пиратство	p i ɾ a t s t v ɔ
североисточен	s e v e ɾ ɔ i s t ɔ t͡ʃ e n
аорта	a ɔ r t a
атаман	a t a m a n
побиен	p ɔ b i j e n
елениште	e l e n i ʃ t e
предострожност	p r e d ɔ s t r ɔ ʒ n ɔ s t
обесцени	ɔ b e s t͡s e n i
декодирање	d e k ɔ d i ɾ a ɲ e
непоткупливо	n e p ɔ t k u p l i v ɔ
газиран	ɡ a z i ɾ a n
купе	k u p e
инкубатори	i ŋ k u b a t ɔ ɾ i
соблазни	s ɔ b ɫ a z n i
кофеин	k ɔ f e i n
аранжира	a ɾ a n ʒ i ɾ a
муабетче	m u a b e t t͡ʃ e
неустрашно	n e u s t r a ʃ n ɔ
згазнува	z ɡ a z n u v a
маскатски	m a s k a t s k i
продлабочен	p r ɔ d ɫ a b ɔ t͡ʃ e n
наместува	n a m e s t u v a
доистребен	d ɔ i s t r e b e n
пекинезери	p e k i n e z e ɾ i
разузнавачки	r a z u z n a v a t͡ʃ k i
смеа	s m e a
раштркува	r a ʃ t r̩ k u v a
изотермичен	i z ɔ t e r m i t͡ʃ e n
вжарен	v ʒ a ɾ e n
плагијатор	p ɫ a ɡ i j a t ɔ r
чоколадиште	t͡ʃ ɔ k ɔ ɫ a d i ʃ t e
дораби	d ɔ ɾ a b i
засенчи	z a s e n t͡ʃ i
ловор	ɫ ɔ v ɔ r
дувла	d u v ɫ a
слатко	s ɫ a t k ɔ
пченичен	p t͡ʃ e n i t͡ʃ e n
убивање	u b i v a ɲ e
нецитиран	n e t͡s i t i ɾ a n
забрадување	z a b r a d u v a ɲ e
масен	m a s e n
мариово	m a r i j ɔ v ɔ
савана	s a v a n a
разнежува	r a z n e ʒ u v a
зголемен	z ɡ ɔ l e m e n
расече	r a s e t͡ʃ e
управуван	u p r a v u v a n
предгорја	p r e d ɡ ɔ r j a
трнливост	t r̩ n l i v ɔ s t
рамнодушно	r a m n ɔ d u ʃ n ɔ
раја	r a j a
раменце	r a m e n t͡s e
санмаринец	s a n m a r i n e t͡s
чекалница	t͡ʃ e k a ɫ n i t͡s a
забрзува	z a b r̩ z u v a
раскашавуван	r a s k a ʃ a v u v a n
феуд	f e u t
омачување	ɔ m a t͡ʃ u v a ɲ e
ќут	c u t
наденува	n a d e n u v a
шанкери	ʃ a ŋ k e ɾ i
трпање	t r̩ p a ɲ e
неинтервенирање	n e i n t e r v e n i ɾ a ɲ e
прекинувач	p r e k i n u v a t͡ʃ
женољубец	ʒ e n ɔ ʎ u b e t͡s
пљукање	p ʎ u k a ɲ e
злочин	z ɫ ɔ t͡ʃ i n
книгишта	k n i ɡ i ʃ t a
шаманка	ʃ a m a ŋ k a
камилски	k a m i ɫ s k i
детергент	d e t e r ɡ e n t
прекоси	p r e k ɔ s i
влијателно	v l i j a t e ɫ n ɔ
беџови	b e d͡ʒ ɔ v i
дакански	d a k a n s k i
овчаров	ɔ f t͡ʃ a ɾ ɔ f
скаперници	s k a p e r n i t͡s i
потенцијално	p ɔ t e n t͡s i j a ɫ n ɔ
меритократија	m e ɾ i t ɔ k r a t i j a
заблудува	z a b ɫ u d u v a
корумпиран	k ɔ ɾ u m p i ɾ a n
испохефта	i s p ɔ x e f t a
леопард	l e ɔ p a r t
неудобен	n e u d ɔ b e n
славољубивост	s ɫ a v ɔ ʎ u b i v ɔ s t
вонбрачно	v ɔ m b r a t͡ʃ n ɔ
сопственост	s ɔ p s t v e n ɔ s t
кујна	k u j n a
немирисање	n e m i r i s a ɲ e
стрв	s t r̩ f
неизбањат	n e i z b a ɲ a t
незабранет	n e z a b r a n e t
прилошки	p r i ɫ ɔ ʃ k i
квартет	k v a r t e t
џумка	d͡ʒ u m k a
конго	k ɔ ŋ ɡ ɔ
обвие	ɔ b v i j e
прогноза	p r ɔ ɡ n ɔ z a
кумин	k u m i n
вајари	v a j a ɾ i
метафизички	m e t a f i z i t͡ʃ k i
оттука	ɔ t t u k a
заболувања	z a b ɔ ɫ u v a ɲ a
матеа	m a t e a
толчник	t ɔ ɫ t͡ʃ n i k
јазолче	j a z ɔ ɫ t͡ʃ e
ознака	ɔ z n a k a
пијанка	p i j a ŋ k a
недавање	n e d a v a ɲ e
агресивност	a ɡ r e s i v n ɔ s t
родилен	r ɔ d i l e n
јавачиште	j a v a t͡ʃ i ʃ t e
прошверца	p r ɔ ʃ v e r t͡s a
харков	x a r k ɔ f
изнаправи	i z n a p r a v i
сонча	s ɔ n t͡ʃ a
аце	a t͡s e
унапреден	u n a p r e d e n
нутриционист	n u t r i t͡s i j ɔ n i s t
обвивка	ɔ b v i f k a
тротоарче	t r ɔ t ɔ a r t͡ʃ e
мило	m i ɫ ɔ
стока	s t ɔ k a
позеленува	p ɔ z e l e n u v a
штурче	ʃ t u r t͡ʃ e
корпорациски	k ɔ r p ɔ r a t͡s i s k i
триста	t r i s t a
внуков	v n u k ɔ f
засукување	z a s u k u v a ɲ e
сомнителност	s ɔ m n i t e ɫ n ɔ s t
непростен	n e p r ɔ s t e n
маникерски	m a n i k e r s k i
раслојување	r a s ɫ ɔ j u v a ɲ e
кораб	k ɔ ɾ a p
грбче	ɡ r̩ p t͡ʃ e
триаголно	t r i a ɡ ɔ ɫ n ɔ
славно	s ɫ a v n ɔ
неготвење	n e ɡ ɔ t v e ɲ e
паузира	p a u z i ɾ a
насобира	n a s ɔ b i ɾ a
ѕенѕајќи	d͡z e n d͡z a j c i
пипа	p i p a
канаѓанка	k a n a ɟ a ŋ k a
колан	k ɔ ɫ a n
наводен	n a v ɔ d e n
батали	b a t a l i
свидетелство	s v i d e t e ɫ s t v ɔ
заврши	z a v r̩ ʃ i
подизлижан	p ɔ d i z l i ʒ a n
курвање	k u r v a ɲ e
потурчува	p ɔ t u r t͡ʃ u v a
крофне	k r ɔ f n e
прекрстување	p r e k r̩ s t u v a ɲ e
срушување	s r u ʃ u v a ɲ e
макроекономија	m a k r ɔ e k ɔ n ɔ m i j a
македонка	m a k e d ɔ ŋ k a
навидум	n a v i d u m
преклопува	p r e k ɫ ɔ p u v a
безропотен	b e z r ɔ p ɔ t e n
заглавен	z a ɡ ɫ a v e n
сезнаечки	s e z n a e t͡ʃ k i
епентеза	e p e n t e z a
забарикадира	z a b a ɾ i k a d i ɾ a
андорка	a n d ɔ r k a
изграден	i z ɡ r a d e n
качествен	k a t͡ʃ e s t v e n
забучи	z a b u t͡ʃ i
дуалистка	d u a l i s t k a
полјак	p ɔ ʎ a k
семенски	s e m e n s k i
битност	b i t n ɔ s t
комарци	k ɔ m a r t͡s i
отсуство	ɔ t s u s t v ɔ
шалтер	ʃ a ɫ t e r
неиздлабен	n e i z d ɫ a b e n
доделкување	d ɔ d e ɫ k u v a ɲ e
потсопне	p ɔ t s ɔ p n e
холдинг	x ɔ ɫ d i ŋ k
индијче	i n d i j t͡ʃ e
анализира	a n a l i z i ɾ a
дневно	d n e v n ɔ
словенски	s ɫ ɔ v e n s k i
модернист	m ɔ d e r n i s t
зол	z ɔ ɫ
праматари	p r a m a t a ɾ i
роеви	r ɔ e v i
дереџе	d e ɾ e d͡ʒ e
партал	p a r t a ɫ
опаднат	ɔ p a d n a t
несовесност	n e s ɔ v e s n ɔ s t
тровче	t r ɔ f t͡ʃ e
наследно	n a s l e d n ɔ
рогоз	r ɔ ɡ ɔ s
акушерство	a k u ʃ e r s t v ɔ
педериште	p e d e ɾ i ʃ t e
колективност	k ɔ l e k t i v n ɔ s t
бесшеќерен	b e ʃ ʃ e c e ɾ e n
скандинавски	s k a n d i n a f s k i
истакнуван	i s t a k n u v a n
маторици	m a t ɔ ɾ i t͡s i
ќунк	c u ŋ k
немец	n e m e t͡s
преместуван	p r e m e s t u v a n
полза	p ɔ ɫ z a
небрежно	n e b r e ʒ n ɔ
евентуално	e v e n t u a ɫ n ɔ
оформуван	ɔ f ɔ r m u v a n
антибиотички	a n t i b i ɔ t i t͡ʃ k i
двосмислен	d v ɔ s m i s l e n
делчевски	d e ɫ t͡ʃ e f s k i
тиња	t i ɲ a
шарски	ʃ a r s k i
преправање	p r e p r a v a ɲ e
заситеност	z a s i t e n ɔ s t
морожданец	m ɔ r ɔ ʒ d a n e t͡s
заврзува	z a v r̩ z u v a
стотче	s t ɔ t t͡ʃ e
превезен	p r e v e z e n
драг	d r a k
везејќи	v e z e j c i
бакнува	b a k n u v a
селидба	s e l i d b a
дамаски	d a m a s k i
клава	k ɫ a v a
кисели	k i s e l i
осакатува	ɔ s a k a t u v a
раширен	r a ʃ i ɾ e n
мапутоанка	m a p u t ɔ a ŋ k a
лепотан	l e p ɔ t a n
нето	n e t ɔ
оптегнува	ɔ p t e ɡ n u v a
инвеститор	i ɱ v e s t i t ɔ r
тритомен	t r i t ɔ m e n
електричарка	e l e k t r i t͡ʃ a r k a
раскалуѓерува	r a s k a ɫ u ɟ e ɾ u v a
тригодишен	t r i ɡ ɔ d i ʃ e n
прајазик	p r a j a z i k
петка	p e t k a
ќупови	c u p ɔ v i
преморува	p r e m ɔ ɾ u v a
современ	s ɔ v r e m e n
кокос	k ɔ k ɔ s
квалитетен	k v a l i t e t e n
мелнички	m e ɫ n i t͡ʃ k i
доле	d ɔ l e
оптимален	ɔ p t i m a l e n
јавувајќи	j a v u v a j c i
неопоравување	n e ɔ p ɔ ɾ a v u v a ɲ e
резистентно	r e z i s t e n t n ɔ
пламеница	p ɫ a m e n i t͡s a
изумуван	i z u m u v a n
перничка	p e r n i t͡ʃ k a
отфрла	ɔ t f r̩ ɫ a
зграпчен	z ɡ r a p t͡ʃ e n
иселеништво	i s e l e n i ʃ t v ɔ
непримен	n e p r i m e n
импониран	i m p ɔ n i ɾ a n
јажар	j a ʒ a r
раштркан	r a ʃ t r̩ k a n
разглоби	r a z ɡ ɫ ɔ b i
кореографски	k ɔ ɾ e ɔ ɡ r a f s k i
закачко	z a k a t͡ʃ k ɔ
пасинок	p a s i n ɔ k
акварел	a k v a r e ɫ
услов	u s ɫ ɔ f
бленење	b l e n e ɲ e
церче	t͡s e r t͡ʃ e
постепен	p ɔ s t e p e n
вкуси	f k u s i
нагрден	n a ɡ r̩ d e n
егзотичност	e ɡ z ɔ t i t͡ʃ n ɔ s t
соговорник	s ɔ ɡ ɔ v ɔ r n i k
заемање	z a e m a ɲ e
соопштение	s ɔ ɔ p ʃ t e n i j e
подучување	p ɔ d u t͡ʃ u v a ɲ e
растечен	r a s t e t͡ʃ e n
заофка	z a ɔ f k a
боготски	b ɔ ɡ ɔ t s k i
машкоданка	m a ʃ k ɔ d a ŋ k a
патарини	p a t a ɾ i n i
долготрајно	d ɔ ɫ ɡ ɔ t r a j n ɔ
обол	ɔ b ɔ ɫ
љубителски	ʎ u b i t e ɫ s k i
однародува	ɔ d n a r ɔ d u v a
продекански	p r ɔ d e k a n s k i
докажлив	d ɔ k a ʒ l i f
фактури	f a k t u ɾ a
доловливо	d ɔ ɫ ɔ v l i v ɔ
техерански	t e x e ɾ a n s k i
мнт	m a n a t a
калци	k a ɫ t͡s i
плаштаница	p ɫ a ʃ t a n i t͡s a
вдлабне	v d ɫ a b n e
кукушанец	k u k u ʃ a n e t͡s
вниманија	v n i m a n i j a
коралски	k ɔ ɾ a ɫ s k i
бодибилдер	b ɔ d i b i ɫ d e r
професориште	p r ɔ f e s ɔ ɾ i ʃ t e
пипање	p i p a ɲ e
миловиден	m i ɫ ɔ v i d e n
п	p a
одвраќање	ɔ d v r a c a ɲ e
сонцуле	s ɔ n t͡s u l e
душкало	d u ʃ k a ɫ ɔ
подвлечен	p ɔ d v l e t͡ʃ e n
еревански	e r e v a n s k i
потковуван	p ɔ t k ɔ v u v a n
збирштина	z b i r ʃ t i n a
подмладува	p ɔ d m ɫ a d u v a
рекиште	r e k i ʃ t e
отровница	ɔ t r ɔ v n i t͡s a
лиљак	l i ʎ a k
прагови	p r a ɡ ɔ v i
снижи	s n i ʒ i
пилана	p i ɫ a n a
аха	a x a
идилично	i d i l i t͡ʃ n ɔ
циник	t͡s i n i k
кениски	k e n i s k i
повампирен	p ɔ v a m p i ɾ e n
сугерирање	s u ɡ e r i ɾ a ɲ e
врвеж	v r̩ v e ʃ
првоодделенски	p r̩ v ɔ ɔ d d e l e n s k i
определи	ɔ p r e d e l i
далечност	d a l e t͡ʃ n ɔ s t
неконсумирање	n e k ɔ n s u m i ɾ a ɲ e
препаратор	p r e p a r a t ɔ r
дрнка	d r̩ ŋ k a
запиран	z a p i ɾ a n
избрука	i z b r u k a
компонирање	k ɔ m p ɔ n i ɾ a ɲ e
лук	ɫ u k
тамошен	t a m ɔ ʃ e n
гарнирање	ɡ a r n i ɾ a ɲ e
нагаѓа	n a ɡ a ɟ a
стажантка	s t a ʒ a n t k a
ендокринологија	e n d ɔ k r i n ɔ ɫ ɔ ɡ i j a
жеднеење	ʒ e d n e e ɲ e
ашхабатка	a ʃ x a b a t k a
катмандски	k a t m a n t s k i
чести	t͡ʃ e s t i
менарха	m e n a r x a
лансиран	ɫ a n s i ɾ a n
безусловно	b e z u s ɫ ɔ v n ɔ
келнерка	k e ɫ n e r k a
астрономски	a s t r ɔ n ɔ m s k i
дијабетес	d i j a b e t e s
гана	ɡ a n a
исчупан	i ʃ t͡ʃ u p a n
необлекување	n e ɔ b l e k u v a ɲ e
помнење	p ɔ m n e ɲ e
закрила	z a k r i ɫ a
неделегиран	n e d e l e ɡ i ɾ a n
лазар	ɫ a z a r
злосторство	z ɫ ɔ s t ɔ r s t v ɔ
саксофонист	s a k s ɔ f ɔ n i s t
неиспасиран	n e i s p a s i ɾ a n
формат	f ɔ r m a t
подзачешла	p ɔ d z a t͡ʃ e ʃ ɫ a
живинарски	ʒ i v i n a r s k i
специфицирање	s p e t͡s i f i t͡s i ɾ a ɲ e
натумпани	n a t u m p a n i
остине	ɔ s t i n e
мажественост	m a ʒ e s t v e n ɔ s t
столарница	s t ɔ ɫ a r n i t͡s a
искалкулира	i s k a ɫ k u l i ɾ a
лекувачки	l e k u v a t͡ʃ k i
танзаниски	t a n z a n i s k i
џамиште	d͡ʒ a m i ʃ t e
одмрзне	ɔ d m r̩ z n e
накострешува	n a k ɔ s t r e ʃ u v a
гневови	ɡ n e v ɔ v i
вицепремиерка	v i t͡s e p r e m i e r k a
наврапит	n a v r a p i t
африкански	a f r i k a n s k i
замазнуван	z a m a z n u v a n
невакцинирање	n e v a k t͡s i n i ɾ a ɲ e
фасцинантен	f a s t͡s i n a n t e n
топонимија	t ɔ p ɔ n i m i j a
доразгледување	d ɔ ɾ a z ɡ l e d u v a ɲ e
исчеша	i ʃ t͡ʃ e ʃ a
изнаварен	i z n a v a ɾ e n
кичевчанец	k i t͡ʃ e f t͡ʃ a n e t͡s
богољубиво	b ɔ ɡ ɔ ʎ u b i v ɔ
привезочиште	p r i v e z ɔ t͡ʃ i ʃ t e
лајк	ɫ a j k
пајажина	p a j a ʒ i n a
сватен	s v a t e n
отрезнување	ɔ t r e z n u v a ɲ e
проветруван	p r ɔ v e t r u v a n
ожеднува	ɔ ʒ e d n u v a
утрапува	u t r a p u v a
необјаснување	n e ɔ b j a s n u v a ɲ e
киселини	k i s e l i n i
пазува	p a z u v a
содржење	s ɔ d r̩ ʒ e ɲ e
цирокумулус	t͡s i ɾ ɔ k u m u ɫ u s
кувајќанка	k u v a j c a ŋ k a
подосвестен	p ɔ d ɔ s v e s t e n
трауматичен	t r a u m a t i t͡ʃ e n
школува	ʃ k ɔ ɫ u v a
подоен	p ɔ d ɔ e n
неискреност	n e i s k r e n ɔ s t
тупотење	t u p ɔ t e ɲ e
охрабрување	ɔ x r a b r u v a ɲ e
релаксирање	r e ɫ a k s i ɾ a ɲ e
незначаен	n e z n a t͡ʃ a e n
вдахнат	v d a x n a t
отпишува	ɔ t p i ʃ u v a
непопустливо	n e p ɔ p u s t l i v ɔ
гени	ɡ e n i
гркинка	ɡ r̩ k i ŋ k a
самариум	s a m a ɾ i j u m
меродавно	m e r ɔ d a v n ɔ
откупи	ɔ t k u p i
фала	f a ɫ a
вајмарски	v a j m a r s k i
дојранчанки	d ɔ j r a n t͡ʃ a ŋ k i
тиранин	t i ɾ a n i n
могадишанки	m ɔ ɡ a d i ʃ a ŋ k i
хагиографија	x a ɡ i j ɔ ɡ r a f i j a
алчно	a ɫ t͡ʃ n ɔ
ангажман	a ŋ ɡ a ʒ m a n
секташтво	s e k t a ʃ t v ɔ
санхосеанец	s a ŋ x ɔ s e a n e t͡s
книжен	k n i ʒ e n
козметичарка	k ɔ z m e t i t͡ʃ a r k a
бескарактерен	b e s k a r a k t e ɾ e n
ергативен	e r ɡ a t i v e n
несогласност	n e s ɔ ɡ ɫ a s n ɔ s t
отпара	ɔ t p a ɾ a
поднебја	p ɔ d n e b j a
расчетка	r a ʃ t͡ʃ e t k a
заквичува	z a k v i t͡ʃ u v a
арубиски	a r u b i s k i
неоткован	n e ɔ t k ɔ v a n
образуван	ɔ b r a z u v a n
алармен	a ɫ a r m e n
непрецизен	n e p r e t͡s i z e n
личење	l i t͡ʃ e ɲ e
хероин	x e ɾ ɔ i n
есцајг	e s t͡s a j k
комитетлија	k ɔ m i t e t l i j a
добротворен	d ɔ b r ɔ t v ɔ ɾ e n
постење	p ɔ s t e ɲ e
композиции	k ɔ m p ɔ z i t͡s i i
латиноамерикански	ɫ a t i n ɔ a m e r i k a n s k i
неприменување	n e p r i m e n u v a ɲ e
потекнување	p ɔ t e k n u v a ɲ e
скијање	s k i j a ɲ e
индустријализира	i n d u s t r i j a l i z i ɾ a
пржелика	p r̩ ʒ e l i k a
литосфера	l i t ɔ s f e ɾ a
изгазен	i z ɡ a z e n
неопашан	n e ɔ p a ʃ a n
релативизиран	r e ɫ a t i v i z i ɾ a n
полуготов	p ɔ ɫ u ɡ ɔ t ɔ f
сметки	s m e t k i
специјалец	s p e t͡s i j a l e t͡s
расрди	r a s r̩ d i
поцрнува	p ɔ t͡s r̩ n u v a
суетност	s u e t n ɔ s t
оксидиран	ɔ k s i d i ɾ a n
бессончев	b e s s ɔ n t͡ʃ e f
затворан	z a t v ɔ ɾ a n
нагрдување	n a ɡ r̩ d u v a ɲ e
исцелува	i s t͡s e ɫ u v a
исцртување	i s t͡s r̩ t u v a ɲ e
пневматика	p n e v m a t i k a
неполиен	n e p ɔ l i j e n
разбоксиран	r a z b ɔ k s i ɾ a n
неиселен	n e i s e l e n
’ргање	r̩ ɡ a ɲ e
бадемов	b a d e m ɔ f
налудничав	n a ɫ u d n i t͡ʃ a f
куфери	k u f e ɾ i
ѓеврек	ɟ e v r e k
букира	b u k i ɾ a
неќарење	n e c a ɾ e ɲ e
возвеличување	v ɔ z v e l i t͡ʃ u v a ɲ e
перен	p e ɾ e n
беспрекорен	b e s p r e k ɔ ɾ e n
меми	m e m i
неспастрен	n e s p a s t r e n
побратими	p ɔ b r a t i m i
исползи	i s p ɔ ɫ z i
неотварање	n e ɔ t v a ɾ a ɲ e
протолкуван	p r ɔ t ɔ ɫ k u v a n
заштедува	z a ʃ t e d u v a
урнатина	u r n a t i n a
кити	k i t i
капитализиран	k a p i t a l i z i ɾ a n
заледува	z a l e d u v a
подгорчување	p ɔ d ɡ ɔ r t͡ʃ u v a ɲ e
сестриче	s e s t r i t͡ʃ e
неподмитливост	n e p ɔ d m i t l i v ɔ s t
уважуван	u v a ʒ u v a n
неблокиран	n e b ɫ ɔ k i ɾ a n
врвка	v r̩ f k a
преоптеретеност	p r e ɔ p t e r e t e n ɔ s t
неиспупчен	n e i s p u p t͡ʃ e n
овчи	ɔ f t͡ʃ i
конфети	k ɔ ɱ f e t i
балкан	b a ɫ k a n
подразвесели	p ɔ d r a z v e s e l i
кучуле	k u t͡ʃ u l e
осетлив	ɔ s e t l i f
кингстон	k i ŋ k s t ɔ n
часовниче	t͡ʃ a s ɔ v n i t͡ʃ e
поднамокри	p ɔ d n a m ɔ k r i
скинува	s k i n u v a
засмевање	z a s m e v a ɲ e
разлутување	r a z ɫ u t u v a ɲ e
бокалче	b ɔ k a ɫ t͡ʃ e
сузбиен	s u z b i j e n
ламја	ɫ a m j a
синтетизирање	s i n t e t i z i ɾ a ɲ e
брборка	b r̩ b ɔ r k a
сталеж	s t a l e ʃ
инспекторка	i n s p e k t ɔ r k a
крило	k r i ɫ ɔ
бескарактерност	b e s k a r a k t e r n ɔ s t
лексикограф	l e k s i k ɔ ɡ r a f
поплочи	p ɔ p ɫ ɔ t͡ʃ i
чамец	t͡ʃ a m e t͡s
намоткан	n a m ɔ t k a n
неутешно	n e u t e ʃ n ɔ
као	k a ɔ
низина	n i z i n a
дијалошки	d i j a ɫ ɔ ʃ k i
обичаи	ɔ b i t͡ʃ a i
сипаници	s i p a n i t͡s i
карета	k a r e t a
претсобја	p r e t s ɔ b j a
незакочен	n e z a k ɔ t͡ʃ e n
вати	v a t i
задоволуван	z a d ɔ v ɔ ɫ u v a n
патоводен	p a t ɔ v ɔ d e n
потиснување	p ɔ t i s n u v a ɲ e
спечалуван	s p e t͡ʃ a ɫ u v a n
разруши	r a z r u ʃ i
охридски	ɔ x r i t s k i
птичка	p t i t͡ʃ k a
рапсодија	r a p s ɔ d i j a
варвари	v a r v a ɾ i
поднаместен	p ɔ d n a m e s t e n
стружење	s t r u ʒ e ɲ e
сочувува	s ɔ t͡ʃ u v u v a
дневен	d n e v e n
ливадичка	l i v a d i t͡ʃ k a
лоботомија	ɫ ɔ b ɔ t ɔ m i j a
човечност	t͡ʃ ɔ v e t͡ʃ n ɔ s t
земјовладение	z e m j ɔ v ɫ a d e n i j e
казан	k a z a n
откочи	ɔ t k ɔ t͡ʃ i
врвно	v r̩ v n ɔ
ц	t͡s a
преиспита	p r e i s p i t a
сенф	s e ɱ f
шиљо	ʃ i ʎ ɔ
слушне	s ɫ u ʃ n e
женчуле	ʒ e n t͡ʃ u l e
зорт	z ɔ r t
идентификување	i d e n t i f i k u v a ɲ e
креда	k r e d a
згоден	z ɡ ɔ d e n
учебници	u t͡ʃ e b n i t͡s i
полувокален	p ɔ ɫ u v ɔ k a l e n
граничење	ɡ r a n i t͡ʃ e ɲ e
првенство	p r̩ v e n s t v ɔ
туженик	t u ʒ e n i k
разори	r a z ɔ ɾ i
лилаков	l i ɫ a k ɔ f
двоспратен	d v ɔ s p r a t e n
тежиште	t e ʒ i ʃ t e
привилегија	p r i v i l e ɡ i j a
урива	u ɾ i v a
строго	s t r ɔ ɡ ɔ
