عرض	a ɾ a z
قاچاقچی	ɢ ɑː t͡ʃ ɑː ɢ t͡ʃ iː
موجود	m a v d͡ʒ u d
استاد	o s t ɑː d
سرباز	s a ɾ b ɑː z
هندی	h e n d iː
صبور	s a b u ɾ
هول	h a v l
بار	b ɑː ɾ
یاساق	j ɑː s ɑː ɢ
معشوق	m a ʔ ʃ u ɢ
اندیشه	a n d e ʃ a
درست	d o ɾ o s
آشپز	ɑː ʃ p a z
سرد	s a ɾ d
وشم	v a ʃ m
تشکر	t a ʃ a k k u ɾ
آشپزخانه	ɑː ʃ p a z x ɑː n a
دندان	d a n d ɑː n
پارسه	p ɑː ɾ s e
خاطب	x ɑː t i b
دیوشناسی	d e v ʃ i n ɑː s iː
امید	o m iː d
که	k e
اولی	a v v a l iː
آسان	ɑː s ɑː n
یی	j iː
نیک	n e k
هدیه	h a d i j a
دزد	d o z d
سینه	s i n a
شپش‌ها	ʃ e p e ʃ h ɑː
قید	ɢ e j d
جنگ	d͡ʒ a n ɡ
تازه‌تر	t ɑː z e t a ɾ
روس	ɾ u s
گراز	ɡ o ɾ ɑː z
لبخند	l a b x a n d
سفر	s a f a ɾ
خاندان	x ɑː n d ɑː n
زود	z u d
ابرش	a b ɾ a ʃ
سرچشمه	s a ɾ t͡ʃ a ʃ m a
الان	ʔ a l ʔ ɑː n
بریدن	b o ɾ iː d a n
بازیچه	b ɑː z iː t ʃ e
قلیان	ɢ a l j ɑː n
پاکستان	p ɑː k i s t ɑː n
تولد	t a v a l l u d
شعب	ʃ o ʔ a b
سلیمان	s o l e j m ɑː n
ارزان	a ɾ z ɑː n
سیزده	s e n z d a h
گوشواره	ɡ oː ʃ v ɑː ɾ a
بیل	b e l
سیلاب	s a j l ɑː b
حرفه	h e ɾ f e
لی	l iː
نااهل	n ɑː ʔ a h l
گلابی	ɡ o l ɑː b iː
شستن	ʃ o s t a n
بگران	b a ɡ ɾ ɑː n
رعنا	ɾ a ʔ n ɑː
جاری	d͡ʒ ɑː ɾ i
مکتب	m a k t a b
مینو	m i n s
شگرد	ʃ e ɡ e ɾ d
پروگرام	p e ɾ o ɡ e ɾ ɑː m
بلی	b a l e
سعادت	s a ʔ ɑː d a t
ریش	ɾ e ʃ
تدریس	t a d ɾ i s
دهان	d a h ɑː n
سوسن	s oː s a n
نواختن	n a v ɑː x t a n
شاهد	ʃ ɑː h i d
بتکده	b o t k a d e
تجربی	t a d ʒ ɾ o b iː
آبنوس	ɑː b n uː s
اشتباه	e ʃ t e b ɑː h
فصح	f e s h
واژگان	v ɑː ʒ e ɡ ɑː n
رنگارنگ	ɾ a n ɡ ɑː ɾ a n ɡ
احترام	e h t e ɾ ɑː m
ژامبون	ʒ ɑː m b o n
نامه	n ɑː m a
قلمدان	ɢ a l a m d ɑː n
پری	p a ɾ iː
خز	x a z
موز	m a v z
ایستادن	i s t ɑː d a n
بیشتر	b e ʃ t a ɾ
هیزم	h e z u m
چین	t͡ʃ i n
دیوان	d e v ɑː n
حدادی	h a d ɑː d iː
معاون	m o ʔ ɑː v e n
ارده	a ɾ d a
تقریباً	t a ɢ ɾ i b a n
نافرمان	n ɑː f a ɾ m ɑː n
ندا	n e d ɑː
کادو	k ɑː d u
شانه	ʃ ɑː n a
بی‌ستاره	b e s i t ɑː ɾ a
ستون	s o t uː n
ریختن	ɾ e x t a n
آواز	ɑː v ɑː z
مشکل‌تر	m o ʃ k e l t a ɾ
بخصوص	b a x u s u s
گز	ɡ a z
قطار	ɢ a t ɑː ɾ
پل	p o l
امیدیار	ʔ o m iː d j ɑː ɾ
محمدقلی	m o h a m m a d ɢ o l iː
مسافر	m o s ɑː f e ɾ
دفاع	d e f ɑː ʔ
ناک	n ɑː k
تقدیر	t a ɢ d i ɾ
پوشاک	p oː ʃ ɑː k
سلاح	s e l ɑː h
آزمایش	ɑː z m ɑː j i ʃ
قبرستان	ɢ a b ɾ i s t ɑː n
هندوانه	h e n d e v ɑː n e
ظهر	z o h ɾ
خواب	x ɑː b
شاریدن	ʃ ɑː ɾ iː d a n
افغانستان	a f ɢ ɑː n i s t ɑː n
می	m a j
فرمایش	f a ɾ m ɑː j i ʃ
کاسب	k ɑː s i b
قدرت	ɢ u d ɾ a t
عفت	ʔ e f f a t
آرایشگاه	ɑː ɾ ɑː j i ʃ ɡ ɑː h
مکانیک	m e k ɑː n iː k
خزندگان	x a z a n d e ɡ ɑː n
لو	l o v
احتیاج	e h t i j ɑː d͡ʒ
هرتز	h e ɾ t z
وای	v ɑː j
رودابه	ɾ uː d ɑː b e
خصم	x a s m
نیست	n e s t
قشنگی	ɢ a ʃ a n ɡ iː
نویسه‌گردانی	n e v iː s e ɡ a ɾ d ɑː n iː
شترخار	ʃ o t o ɾ x ɑː ɾ
خبر	x a b a ɾ
دادار	d ɑː d ɑː r
کمک	k o m a k
فائده	f ɑː ʔ e d e
سرداب	s a ɾ d ɑː b
جبران	d͡ʒ o b ɾ ɑː n
ژاژ	ʒ ɑː ʒ
حمام	h a m m ɑː m
وزغ	v a z a ɢ
دراییدن	d a ɾ ɑː j iː d a n
بلور	b i l oː ɾ
خدا	x o d ɑː
عشق‌آباد	e ʃ ɢ ɑː b ɑː d
اذیت	a z i j a t
یونجه	j oː n d͡ʒ a
دستاویز	d a s t ɑː v e z
صادق	s ɑː d i ɢ
بوران	b uː ɾ ɑ n
بال	b ɑː l
گشادی	ɡ o ʃ ɑː d iː
شب	ʃ a b
بهتر	b e h t a ɾ
کنگره	k o n ɡ r e
حدیث	h a d i s
مشتق	m o ʃ t a ɢ
گدازه	ɡ o d ɑː z e
مالیات	m ɑː l iː j ɑː t
شوره	ʃ oː ɾ e
فاک	f ɑː k
چوکی	t ʃ a v k iː
هفته‌ها	h a f t e h ɑː
قاطر	ɢ ɑː t i ɾ
اضافه	e z ɑː f e
منبع	m a n b a ʔ
آغا	ɑː ɢ ɑː
صهیونی	s a h j u n iː
اً	t a n v i n
معلم	m o ʔ a l l e m
فردوس	f e ɾ d o v s
حکایت	h e k ɑː j a t
مشعل	m a ʃ ʔ a l
موفق	m o v a f a ɢ
هم	h a m
شلوار	ʃ a l v ɑː ɾ
انتحار	e n t e h ɑː ɾ
کتب	k o t o b
خلوت	x a l v a t
خان	x ɑː n
سیاست	s i j ɑː s a t
خاطره	x ɑː t i ɾ a
لهذا	l e h ɑː z ɑː
تشکیل	t a ʃ k i l
زنبق	z a m b a ɢ
افغانی	a f ɢ ɑː n iː
چوپان	t͡ʃ u p ɑː n
نگهداری	n e ɡ a h d ɑː ɾ iː
مضحک	m o z h e k
دلاور	d e l ɑː v a ɾ
ارغوانی	a ɾ ɢ a v ɑː n iː
تاکنون	t ɑː k u n uː n
سحر	s a h a ɾ
دل	d e l
فرارود	f a ɾ ɑː ɾ uː d
خسروانی	x o s ɾ a v ɑː n iː
فرودگاه	f o ɾ uː d ɡ ɑː h
ملت	m e l l a t
لازم	l ɑː z i m
شترغار	ʃ o t o ɾ ɢ ɑː ɾ
رده	ɾ a d a
سند	s e n d
اهریمن	ʔ a h ɾ iː m a n
سوغات	s a v ɢ ɑː t
شعبه	ʃ o ʔ b e
خرما	x o ɾ m ɑː
خانواده	x ɑː n a v ɑː d a
گچ	ɡ a t͡ʃ
قالب	ɢ ɑː l i b
یاسمن	j ɑː s a m a n
پشت	p o ʃ t e
نسیم	n a s i m
الهه	e l ɑː h e
آیت‌الله	ɑː j a t u l l ɑː h
سرنشین	s a ɾ n i ʃ i n
اغوا	e ɢ v ɑː
خسیس	x a s i s
استقلال	e s t e ɢ l ɑː l
خردل	x a ɾ d a l
خوش	x o ʃ
علاوه	a l ɑː v a
پیرترین	p iː ɾ t a ɾ iː n
زرین	z a ɾ ɾ i n
قند	ɢ a n d
آرزو	ɑː ɾ i z uː
پریستان	p a ɾ i j i s t ɑː n
گودر	ɡ oː d a ɾ
پاره	p ɑː ɾ a
قلم	ɢ a l a m
وضوح	v o z uː h
خاژغان	x ɑː ʒ ɢ ɑː n
برگزیدن	b a ɾ ɡ u z i d a n
کوچه	k oː t͡ʃ a
ازبکستان	o z b a k e s t ɑː n
ارگ	o ɾ ɡ
شپش	ʃ e p e ʃ
باغ‌ها	b ɑː ɢ h ɑː
زان	z ɑː n
فردا	f a ɾ d ɑː
اتفاقاً	e t t e f ɑː ɢ a n
ترگمان	t a ɾ ɡ u m ɑː n
سریدن	s o ɾ iː d a n
صمیمی	s a m i m iː
خوانندگان	x ɑː n a n d e ɡ ɑː n
پژوهش	p a ʒ u h i ʃ
ستبر	s e t a b ɾ
دقیقه	d a ɢ i ɢ a
زیرک	z i ɾ a k
درزی	d a ɾ z iː
پیشمرگه	p e ʃ m a ɾ ɡ e
سورپرایز	s u r p e ɾ ɑ j z
لابد	l ɑː b u d
جنسی	d͡ʒ e n s iː
خروشیدن	x o ɾ uː ʃ iː d a n
طلاق	t a l ɑː ɢ
آخ	ɑː x
ماست	m ɑː s t
گریستن	ɡ e ɾ iː s t a n
بچه	b a t t͡ʃ a
استیون	e s t iː v e n
مرغ‌ها	m o ɾ ɢ h ɑː
اسلام	ʔ e s l ɑː m
پی	p e j
شفقت	ʃ a f a ɢ a t
کبریت	k e b ɾ iː t
ناژو	n ɑː ʒ uː
الماس	a l m ɑː s
شدنی	ʃ o d a n iː
آشوب	ɑː ʃ oː b
ملا	m o l ɑː
قبض	ɢ a b z
پیسه	p a j s a
حضور	h o z uː ɾ
موفقیت	m o v a f f a ɢ iː j a t
سید	s a j j i d
سینا	s iː n ɑː
عموما	o m uː m a n
شکایت	ʃ e k ɑː j a t
خدای	x o d ɑː j
مجلس	m a d͡ʒ l i s
مرداد	m o ɾ d ɑː d
بلال	b a l ɑː l
لهجه	l a h d͡ʒ a
مجموعه	m a d͡ʒ m u ʔ a
خسته	x a s t a
تاج	t ɑː d͡ʒ
فریدون	f e ɾ e i d uː n
رندیدن	ɾ a n d i d a n
هنی	h a n iː
ایمان‌دار	i m ɑː n d ɑː ɾ
تلخ	t a l x
دیو	d e v
قصه	ɢ i s s a
حماس	h a m ɑː s
ترنج	t o ɾ o n d͡ʒ
بیش	b e ʃ
هی	h e j
پرنگ	p e ɾ e n ɡ
میهن‌پرست	m i h a n p a ɾ a s t
پیکار	p a j k ɑː ɾ
ماجرا	m ɑː d͡ʒ a ɾ ɑː
ابد	a b a d
گنجینه	ɡ a n d͡ʒ i n a
حادثه	h ɑː d i s a
باریک‌ترین	b ɑː ɾ iː k t a ɾ iː n
انرژی	a n a ɾ ʒ iː
نو	n a v
دیگ	d e ɡ
میزان	m i z ɑ n
سایه	s ɑː j a
دیم	d e m
چرخه	t͡ʃ a ɾ x a
روغن	ɾ a v ɢ a n
فروغ	f o ɾ uː ɢ
تلاش	t a l ɑː ʃ
غلام	ɢ o l ɑː m
منشار	m e n ʃ ɑː ɾ
حیران	h a i ɾ ɑː n
پیشوا	p e ʃ v ɑ
دیروز	d i ɾ s z
نمایندگان	n a m ɑː j a n d e ɡ ɑː n
شروع	ʃ o r uː ʔ
زره	z e ɾ e h
البته	a l b a t t a
قانون	ɢ ɑː n uː n
مجازات‌ها	m o d ʒ ɑː z ɑː t h ɑː
زاوش	z ɑː v u ʃ
رأی	ɾ a ʔ j
سخنرانی	s o x a n ɾ ɑː n iː
خط	x a t
بردن	b o ɾ d a n
چاپگر	t͡ʃ ɑː p ɡ a ɾ
دماسنج	d a m ɑː s a n d͡ʒ
غافث	ɢ ɑː f e s
ترشک	t o ɾ ʃ a k
فروردین	f a ɾ v a ɾ d iː n
مبهم	m o b h a m
رکورد	ɾ e k o v ɾ d
قشنگ	ɢ e ʃ a n ɡ
حتی	h a t t ɑː
حکم	h o k m
شمعدان	ʃ a m ʔ d ɑː n
نارگیله	n ɑː ɾ ɡ iː l a
تازگی	t ɑː z a ɡ iː
عضوها	o z v h ɑ
مواظب	m o v ɑː z e b
تکواژ	t a k v a ʒ
قبلا	ɢ a b l a n
روسی	ɾ u s iː
جلو	d͡ʒ e l o v
دارو	d ɑː ɾ uː
نتیجه	n a t i d͡ʒ a
خیار	x i j ɑː ɾ
گلی	ɡ o l iː
خربز	x a ɾ b u z
آدم‌ها	ɑː d a m h ɑː
فقط	f a ɢ a t
ثابت‌ها	s ɑː b e t h ɑː
باید	b ɑː j a d
پرتو	p a ɾ t a v
تعریف	t a ʔ ɾ i f
سازش	s ɑː z i ʃ
صندوق	s a n d u ɢ
کلیچه	k o l iː t͡ʃ e
دیس	d e s
قاره	ɢ ɑː ɾ a
پوهنتون	p oː h a n t uː n
مهره	m o h ɾ e
شایعه	ʃ ɑː j i ʔ a
گسترده	ɡ o s t a ɾ d e
نادان	n ɑː d ɑː n
خلیفه	x a l i f a
شیردال	ʃ e ɾ d ɑː l
دستار	d a s t ɑː ɾ
سیاح	s a j j ɑː h
اراده	e ɾ ɑː d e
عروس	ʔ a ɾ u s
معجزه	m o ʔ d͡ʒ e z e
هر	h a ɾ
پراکندگی	p a ɾ ɑː k a n d a ɡ iː
عمر	o m a ɾ
چریک	t͡ʃ a ɾ i k
مادرانه	m ɑː d a ɾ ɑː n a
تشکیلات	t a ʃ k i l ɑː t
کاکوتی	k ɑː k uː t iː
خاتم	x ɑː t a m
نامیدن	n ɑː m iː d a n
آغیل	ɑː ɢ iː l
خصومت	x o s uː m a t
بی‌صدا	b e s a d ɑː
قدر	ɢ a d a ɾ
اقلیم	e ɢ l iː m
شمع	ʃ a m ʔ
مشهور	m a ʃ h u ɾ
رشد	ɾ o ʃ d
طرفدار	t a ɾ a f d ɑː ɾ
حفاظت	h e f ɑː z a t
رژیمان	ɾ e ʒ i m ɑ n
نواختر	n a v a x t a ɾ
بی‌وفا	b e v a f ɑː
وهم	v a h m
خواه	x ɑː h
گاش	ɡ ɑː ʃ
وضع	v a z ʔ
مانند	m ɑː n a n d i
شبنم	ʃ a b n a m
نمکین	n a m a k i n
شاهنشاه	ʃ ɑː h a n ʃ ɑː h
پایتخت	p ɑː j t a x t
لات	l ɑː t
پروژه	p e ɾ o ʒ e
سرخ	s o ɾ x
سری	s a ɾ iː
مغرب	m a ɢ ɾ i b
بوقلمون	b u ɢ a l a m u n
کیهان	k a j h ɑː n
خدمت	x e d m a t
مرشدقلی	m o ɾ ʃ e d ɢ o l iː
داروسازی	d ɑː ɾ uː s ɑː z iː
ساده	s ɑː d a
زیبا	z e b ɑː
ان	ɑː n
سلام	s a l ɑː m
ان‌شاءالله	e n ʃ ɑː ʔ a l l ɑː h
آهار	ɑː h ɑː ɾ
یائسگی	j ɑː ʔ i s a ɡ iː
کشتگی	k o ʃ t a ɡ iː
بعل	b a ʔ l
شوق	ʃ a v ɢ
کوره	k oː ɾ a
گیان	ɡ o j ɑː n
امین‌ها	a m iː n h ɑː
کنونی	k o n uː n iː
انگشت	a n ɡ i ʃ t
غصه	ɢ o s s e
جاهل	d͡ʒ ɑː h i l
فرازمینی	f a ɾ ɑː z a m iː n iː
جشن	d͡ʒ a ʃ n
حرص	h e ɾ s
عیب	a j b
گردنبند	ɡ a ɾ d a n b a n d
نوشتن	n a v i ʃ t a n
دارفلفل	d ɑː ɾ f i l f i l
مامانی	m ɑː m ɑː n iː
مثال	m e s ɑː l
رام	ɾ ɑː m
انفجار	e n f e d͡ʒ ɑː ɾ
کی	k a j
جنگل	d ʒ a n ɡ a l
رضا	ɾ e z ɑː
گاه	ɡ ɑː h
قسم	ɢ a s a m
عاصی	ʔ ɑː s iː
افلاطون	a f l ɑː t uː n
یتیم	j a t i m
مسافت	m a s ɑː f a t
عجب	ʔ a d͡ʒ a b
کفش	k a f ʃ
گاراژ	ɡ ɑː ɾ ɑː ʒ
بیمارتر	b iː m ɑː ɾ t a ɾ
پزشک	p e z e ʃ k
گاز	ɡ ɑː z
هرزگی	h a ɾ z a ɡ iː
قفسه	ɢ a f a s e
درخت	d a ɾ a x t
سلجوق	s a l d͡ʒ u ɢ
انقلاب	e n ɢ e l ɑː b
آموزش	ɑː m oː z i ʃ
بحریه	b a h ɾ i j a
زیویدن	z iː v iː d a n
هزینه	h a z e n a
سلسله	s e l s e l e
جمشید	d͡ʒ a m ʃ e d
سازمان	s ɑː z i m ɑː n
ناتمام	n ɑː t a m ɑː m
بهبود	b e h b uː d
فرهنگ	f a ɾ h a n ɡ
کلپ	k l a p
غیر	ɢ e j ɾ
قلع	ɢ a l ʔ
متعلق	m o t a ʔ a l l e ɢ
عطر	ʔ e t ɾ
دهستان	d e h e s t ɑː n
آفرینش	ɑː f a ɾ iː n i ʃ
ستاره‌شناس	s e t ɑː ɾ e ʃ e n ɑː s
خجالتی	x e d͡ʒ ɑː l a t iː
مرگ	m a ɾ ɡ
بیمارترین	b iː m ɑː ɾ t a ɾ iː n
خداحافظ	x o d ɑː h ɑː f e z
آموختن	ɑː m oː x t a n
سرندیپ	s a r a n d iː p
شکستن	ʃ e k a s t a n
واش	v ɑ ʃ
برخوردار	b a ɾ x o ɾ d ɑː ɾ
نژادی	n e ʒ ɑː d iː
خار	x ɑː ɾ
معنوی	m a ʔ n a v iː
رواق	ɾ e v ɑː ɢ
نشدنی	n a ʃ o d a n i
مسئول	m a s ʔ u l
رستوران	r e s t o ɾ ɑː n
عنابی	a n ɑː b iː
بیرق	b a j ɾ a ɢ
پدرام	p a d ɾ ɑː m
خونریزی	x u n ɾ e z iː
زبان	z a b ɑː n
مزنه	m o z n e
خرد	x e ɾ a d
قهوه‌ای	ɢ a h v a ʔ iː
شلوغ	ʃ o l uː ɢ
پرداختن	p a ɾ d ɑː x t a n
ظاهر	z ɑː h i ɾ
خطا	x a t ɑː
قول	ɢ a v l
مؤمن	m o ʔ m e n
جرم	d͡ʒ e ɾ m
عالم	ɑː l a m
بیمناک	b i n m ɑː k
نیزه	n e i z e
پودینه	p u d i n a
آهنین	ɑː h a n iː n
گاهی	ɡ ɑː h iː
بیچاره	b e t͡ʃ ɑː ɾ a
سرنوشت	s a ɾ n a v i ʃ t
باجی	b ɑː d ʒ iː
افرنگ	a f ɾ a n ɡ
مدرنیزه	m o d e ɾ n iː z e
دیسک‌ها	d iː s k h ɑː
پیشه	p e ʃ a
قفل	ɢ u f l
فاحش	f ɑː h e ʃ
مار	m ɑː ɾ
سرگیجه	s a ɾ ɡ i d͡ʒ a
کاهش	k ɑː h i ʃ
گین	ɡ i n
خرس	x e ɾ s
ژکفری	ʒ a k f a ɾ iː
شکال	ʃ e k ɑː l
پرستار	p a ɾ a s t ɑː ɾ
جمال	d͡ʒ a m ɑː l
چیدن	t͡ʃ i d a n
متن	m a t n
صنعتی	s a n ʔ a t iː
شیرین	ʃ i ɾ i n
اهمیت	a h a m i j a t
چپ	t ʃ a p
مرغاب	m o ɾ ɢ ɑː b
شلوغ‌تر	ʃ o l uː ɢ t a ɾ
دوزخ	d oː z a x
عسل	a s a l
بون	b uː n
زنده	z e n d e
تصمیم	t a s m i m
سوگند	s a v ɡ a n d
خانه	x ɑː n a
پیرتر	p iː ɾ t a ɾ
درودن	d o ɾ uː d a n
بنگ	b a n ɡ
سه‌شنبه	s e ʃ a n b e
دقت	d e ɢ ɢ a t
شاهکار	ʃ ɑː h k ɑː ɾ
لاعلاج	l ɑː ʔ i l ɑː d͡ʒ
گلو	ɡ a l oː
رفتار	ɾ a f t ɑː ɾ
پرهیز	p a ɾ h e z
ذات	z ɑː t
کنشگر	k o n e ʃ ɡ a ɾ
تاجیک	t ɑː d͡ʒ i k
فرشته	f a ɾ i ʃ t a
بحران	b o h ɾ ɑː n
منزل	m a n z i l
جعبه	d͡ʒ a ʔ b a
شهرزاد	ʃ a h ɾ z ɑː d
خشاب	x e ʃ ɑː b
ارادت	e ɾ ɑː d a t
گودرز	ɡ oː d a ɾ z
تخته	t a x t a
انتشار	e n t e ʃ ɑː ɾ
مهرداد	m e h ɾ d ɑː d
دریافت	d a ɾ j ɑː f t
عاشق	ɑː ʃ i ɢ
ماله	m ɑː l a
ملاقات	m o l ɑː ɢ ɑː t
نارون	n ɑː ɾ v a n
دشوار	d o ʃ v ɑː ɾ
مسیحی	m a s i h iː
نغمه	n a ɢ m a
پلاستیک	p e l ɑː s t iː k
فکر	f e k
انگلستان	e n ɡ e l e s t ɑː n
اشتباهی	e ʃ t e b ɑː h iː
سامان	s ɑː m ɑː n
آنجا	ɑː n d͡ʒ ɑː
معلوم	m a ʔ l u m
جدول	d͡ʒ a d v a l
آبشار	ɑː b ʃ ɑː ɾ
ابتدا	e b t e d ɑː
مدرسه	m a d ɾ a s a
لب	l a b
آغوش	ɑː ɢ oː ʃ
گیسو	ɡ e s u
عنصر	o n s o ɾ
ابوبکر	a b u b a k ɾ
طیاره	t a j j ɑː ɾ a
نیاز	n i j ɑː z
حیات	h a j ɑː t
جویدن	d͡ʒ a v i d a n
ذرت	z o r a t
زشت	z e ʃ t
گلپر	ɡ o l p a ɾ
ناف	n ɑː f
روزگار	ɾ oː z i ɡ ɑː ɾ
نشستن	n e ʃ a s t a n
گریختن	ɡ o ɾ iː x t a n
چند	t͡ʃ a n d
شانزده	ʃ uː n z d a h
شطرنج‌باز	ʃ a t ɾ a n d͡ʒ b ɑː z
یاقوت	j ɑː ɢ u t
فشردن	f e ʃ o ɾ d a n
صحرا	s a h ɾ ɑː
حاجت	h ɑː d͡ʒ a t
جور	d͡ʒ u ɾ
آلفته	ɑː l u f t a
اسطوره	o s t uː ɾ e
خاکستری	x ɑː k i s t a ɾ iː
تبر	t a b a ɾ
خصوصا	x o s uː s a n
چنگال	t͡ʃ a n ɡ ɑː l
باد	b ɑː d
خواستار	x ɑː s t ɑː ɾ
غیور	ɢ a j u ɾ
طاووس	t ɑː v uː s
سیاره‌ها	s a j ɑː ɾ e h ɑː
ویه	uː j e
بامزه‌ترین	b ɑː m a z e t a ɾ iː n
منگنه	m a n ɡ a n a
خف	x o f
خانگی	x ɑː n a ʔ ɡ iː
موحش	m u h i ʃ
شراب	ʃ a ɾ ɑː b
اتم	a t o m
ادیان	a d j ɑː n
کابل	k ɑː b u l
ده	d a h
نعوظ	n o ʔ uː z
هنوز	h a n oː z
کون	k u n
قسمت	ɢ i s m a t
متحد	m o t t a h e d
مؤسسه	m o ʔ a s s a s e
مناسب	m o n ɑː s e b
زرشکی	z e ɾ e ʃ k iː
بی‌شمار	b e ʃ u m ɑː ɾ
بیابان	b i j ɑː b ɑː n
زال	z ɑː l
زندانی	z e n d ɑː n iː
زیست‌شناسی	z iː s t ʃ e n ɑː s iː
رستم	ɾ o s t a m
آدم	ɑː d a m
پناهندگان	p a n ɑː h a n d e ɡ ɑː n
رنده	ɾ a n d a
قوم	ɢ a v m
ندارد	n a d ɑː ɾ a d
نوم	n oː m
مبارزه	m o b ɑː ɾ a z e
میلادی	m iː l ɑː d iː
شاهزادگان	ʃ ɑː h z ɑː d e ɡ ɑː n
دربار	d a ɾ b ɑː ɾ
مستعمره	m o s t a ʔ m a ɾ e
بیخودی	b i x u d iː
مختلط	m o x t a l e t
شنبلیله	ʃ a m b a l iː l e
چو	t ʃ o v
آتنا	ɑː t i n ɑː
خوک	x uː k
پر	p o ɾ
اورنگ	a v ɾ a n ɡ
حکومت	h o k uː m a t
خارج	x ɑː ɾ i d͡ʒ
تفریح	t a f ɾ e h
پرنده	p a ɾ a n d a
رد	ɾ a d d
پوست	p oː s t
زوو	z v oː
خارجی	x ɑː ɾ i d͡ʒ iː
لنگرگاه	l a n ɡ a ɾ ɡ ɑː h
سنگین	s a n ɡ i n
کشیدن	k a ʃ i d a n
کم‌کم	k a m k a m
غایب	ɢ ɑː j e b
پرویز	p a ɾ v iː z
سقرلات	s a ɢ i ɾ l ɑː t
بدرود	b e d ɾ uː d
وسیع	v a s e ʔ
بلد	b a l a d
ضربان	z a ɾ a b ɑː n
درآمد	d a ɾ ɑː m a d
کم‌مایه	k a m m ɑː j a
غژب	ɢ o ʒ b
کردی	k o ɾ d iː
چلنگر	t͡ʃ e l e n ɡ a ɾ
دیشب	d i ʃ a b
پستان	p e s t ɑː n
فیض	f a j z
طاقت	t ɑː ɢ a t
جبر	d͡ʒ a b ɾ
وکالت	v e k ɑː l a t
ول	v e l
اقتصادی	e ɢ t e s ɑː d iː
علت	e l l a t
شنگار	ʃ a n ɡ ɑː ɾ
وضعیت	v a z ʔ i j j a t
هفده	h a b d a h
فقرا	f o ɢ a ɾ ɑː
چا	t ʃ ɑː
دوش	d oː ʃ
گردیدن	ɡ a ɾ d i d a n
دختر	d o x d e ɾ
جگر	d ʒ e ɡ a ɾ
بارود	b ɑː ɾ uː d
ترک	t a ɾ k
کاغذها	k ɑː ɢ a z h ɑː
قاچاق	ɢ ɑː t͡ʃ ɑː ɢ
عجان	ʔ e d ʒ ɑː n
سوز	s oː z
قیصر	ɢ a j s a ɾ
خالی	x ɑː l iː
ثانیه	s ɑː n i j a
شاهقلی	ʃ ɑː h ɢ u l iː
جفت	d͡ʒ o f t
استقبال	e s t e ɢ b ɑː l
جو	d͡ʒ a v
واقعا	v ɑː ɢ e ʔ a n
باب	b ɑː b
وروجک	v o ɾ uː d͡ʒ a k
جام	d͡ʒ ɑː m
گوساله	ɡ uː s ɑː l e
پلخته	p a l a x t a
زور	z a v ɾ
تأکید	t a ʔ k i d
بعدا	b a ʔ d a n
عکس	a k s
ماه	m ɑː h
عادل	ɑː d i l
چینی	t͡ʃ i n iː
عادت	ʔ ɑː d a t
بیضه	b a j z a
ژم	ʒ a m
کوتاه‌تر	k uː t ɑː h t a ɾ
آسام	ɑː s ɑː m
چیزی	t͡ʃ i z e
نر	n a ɾ
بهاری	b a h ɑː ɾ iː
کلاغ	k a l ɑː ɢ
طب	t e b
صهیون	s a h j u n
آراستن	ɑː ɾ ɑː s t a n
صحنه	s a h n e
کاروان	k ɑː ɾ v ɑː n
رمضان	ɾ a m a z ɑː n
عمیق	a m iː ɢ
دارد	d ɑː ɾ a d
سنان	s e n ɑː n
چای	t͡ʃ ɑː j
ویرایش	v i ɾ ɑː j i ʃ
باردار	b ɑː ɾ d ɑː ɾ
احساس	e h s ɑː s
فانی	f ɑː n iː
آشوب‌ها	ɑː ʃ uː b h ɑː
گنده	ɡ a n d a
مروارید	m o ɾ v ɑː ɾ iː d
خروس	x o ɾ uː s
فوق‌العاده	f a v ɢ o l ʔ ɑ d a
تقصیر	t a ɢ s iː ɾ
ایستگاه	i s t ɡ ɑː h
مستقیم	m o s t a ɢ iː m
باژ	b ɑː ʒ
کره	k a ɾ a
رودخانه	ɾ oː d x ɑː n a
خوشبو	x o ʃ b uː j
یزدان	j a z d ɑː n
فامیل	f ɑː m iː l
یاب	j ɑː b
غم	ɢ a m
بختر	b e x t a ɾ
سرانجام	s a ɾ a n d͡ʒ ɑː m
دلسوز	d i l s oː z
شعر	ʃ e ʔ ɾ
ترساندن	t a ɾ s ɑː n d a n
بی‌مغز	b e m a ɢ z
بالاخره	b e l a x a ɾ e
ارزیدن	a ɾ z i d a n
تاریک‌ترین	t ɑː ɾ iː k t a ɾ iː n
فریب	f a ɾ e b
انگیختن	a n ɡ iː x t a n
خام	x ɑː m
تمرین	t a m ɾ i n
کباب	k a b ɑː b
کاغذ	k ɑː ɢ a z
پوپک	p oː p a k
جوراب	d ʒ oː ɾ ɑː b
اعدام	e ʔ d ɑː m
قاموس	ɢ ɑː m uː s
مختل	m o x t a l
آغاز	ɑː ɢ ɑː z
روشنی	ɾ a v ʃ a n iː
چهره	t͡ʃ e h ɾ a
خشمگین	x a ʃ m ɡ i n
درمنه	d e ɾ m a n e
ترکیدن	t a ɾ a k iː d a n
تعظیم	t a ʔ z i m
لیمو	l i m u
زمستان	z e m e s t ɑː n
مختلف	m o x t a l e f
دنیوی	d o n j a v e
نکاح	n e k ɑː h
ادا	a d ɑː
خوراندن	x o ɾ ɑː n d a n
غافت	ɢ ɑː f e t
