галигтай	k a ɮ i k tʰ ɛː
байлдагч	p ɛː ɮ t a k t͡ɕʰ
найз	n a i t͡s
аавуудынд	aː w̜ ʊː t i n t
амьтад	a mʲ tʰ a t
луугаараа	ɮ ʊː k aː r aː
өд	o t
үгний	u k n iː
нэрсийнхээ	n e r s iː ŋ x eː
вий	w̜ iː
тогооч	tʰ ɔ ɢ ɔː t͡ʃʰ
бичгийн	p i t͡ɕʰ k iː ŋ
хаанаа	x aː n aː
хулхи	x ʊ ɮ xʲ
тэд	tʰ e tʰ
уснуудад	ʊ s n ʊː t a t
жаал	t͡ɕ aː ɮ
нэрсээс	n e r s eː s
анхилгыг	a ŋ x i ɮ k i k
өглөө	ɵ k ɮ ɵː
ангиудтай	a ŋ k i̯ ʊː t tʰ ɛː
байрнуудынхаа	p ɛː r n ʊː t i ŋ x aː
хаялах	x a j ɮ ə x
ангиар	a ŋ k i̯ aː r̥
алх	a ɮ x
ангиудтайгаа	a ŋ k i̯ ʊː t tʰ ɛː k aː
тахиа	tʰ a x i̯ aː
тахианыхан	tʰ a x i̯ aː n i x a ŋ
амбаар	a m p aː r
өргөө	ɵ r k ɵː
тэрэггүй	tʰ e r e ɣ u i̯
төмөрсөг	tʰ ɵ m ɵ r s ɵ k
тавин	tʰ ɛ w̜ ə ŋ
сүрчиг	s u r t͡ʃʰ i k
маркетинг	m a r̥ kʰʲ ɵ tʰ i ŋ k
гэрүүддээ	k e r uː t͉ t eː
холтосных	x ɔ ɮ tʰ ɔ s n i x
гоймон	ɢ ɔ i m ə ŋ
гүнждийг	k u n t͡ɕ t iː k
хэн	x e ŋ
шинжлэл	ɕ i n t͡ɕ ɮ e ɮ
хоёрдогч	x ɔ j ɔ r t ɔ k t͡ɕʰ
мэргэжил	m i r ə ɡ t͡ɕ ə ɮ
аагуудыг	aː k ʊː t i k
морьхон	m œ r χ ʊ ŋ̠
жилтэй	t͡ɕ i ɮ tʰ e i̯
ногоон	n ɔ ɢ ɔː ŋ
холтоснуудгүйгээ	x ɔ ɮ tʰ ɔ s n ʊː t k u i̯ ɣ eː
пиццануудыг	pʰ i t͡sʰ a n ʊː t i k
зөгийгөөс	t͡s ɵ ɣ iː k ɵː s
аавуудаас	aː w̜ ʊː t aː s
хулгайлах	x ʊ ɮ k ɛː ɮ a x
холтсоо	x ɔ ɮ tʰ s oː
секст	s j ɵ kʰ s tʰ
орос	ɔ r ʊ s
орвон	ɔ r w̜ ɔ ŋ
хаадаа	x aː t aː
автобуснуудгүй	a w̜ tʰ ɔ p ʊ s n ʊː t k u i̯
хагас	x a ɣ a s
явдал	j a w t ə ɮ
аалзнуудтай	aː ɮ t͡s n ʊː t tʰ ɛː
тахиануудад	tʰ a x i̯ aː n ʊː t a t
Доржоор	t ɔ r t͡ɕ oː r̥
ю	j u
халуун	x a ɮ ʊː ŋ
илжгэн	i ɮ t͡ɕ k e ŋ
бахиал	p a x i̯ aː ɮ
авснаас	a w̜ s n aː s
хөөмий	x ɵː m iː
цээжлэх	t͡sʰ eː t͡ʃ ɮ e x
Доржийг	t ɔ r t͡ɕ iː k
сумо	s ʊ m ɔ
завгүй	t͡s a w̜ k u i̯
грекээрээ	k rʲ ɵ kʰ eː r eː
тэнгистэй	tʰ e ŋ k i s tʰ e i̯
үгсэд	u k s e t
өрсөлдөөн	ɵ r s ɵ ɮ t oː ŋ
сексүүдээр	s j ɵ kʰ s uː t eː r̥
шоколад	ɕ ɔ kʰ ɮ a t
үгнийхэн	u k n iː x e ŋ
ятуу	j a tʰ ʊ
Непал	nʲ ɵ pʰ a ɮ
хөргүүр	x ɵ r k uː r̥
усыг	ʊ s i k
бригад	p r i ɣ a t
сүүдэр	s uː t ə r
бургасанд	p ʊ r k a s a n t
фотогүй	f ɔ tʰ ɔ ɣ u i̯
ресторангүй	rʲ ɵ s tʰ ɔ r a ŋ k u i̯
гэрийнхээ	k e r iː ŋ x eː
сувдын	s ʊ w̜ t i ŋ
архичин	ɛ r x t͜ɕʰ ə ŋ
хирс	x i r s
залбирах	t͡s a ɮ p i r a x
зөгийнүүд	t͡s ɵ ɣ iː n uː t
дун	t ʊ ŋ
хөвгүүдтэйгээ	x ɵ w̜ k uː t tʰ e i̯ ɣ eː
тэмцэгч	tʰ e m t͡sʰ e ɡ t͡ʃʰ
нөхцөл	n o x t͡sʰ ə ɮ
долоо	t ɔ ɮ oː
архивуудаар	a r x i w̜ ʊː t aː r̥
пиджакт	pʰ i t t͡ɕ a kʰ tʰ
хүнгүй	x u ŋ k u i̯
жуулчин	t͡ɕ ʊː ɮ t͡ɕʰ i ŋ
гуайнуудынд	k u̯ ɛː n ʊː t i n t
больниц	p ɔ ɮʲ nʲ ə t͡sʰ
залуур	t͡s a ɮ ʊ r
шугам	ʃ ʊ ɢ ə m
хүмүүсээсээ	x u m uː s eː s eː
ангиуд	a ŋ k i̯ ʊː t
байрнуудынх	p ɛː r n ʊː t i ŋ x
тайван	tʰ æː w ə̠ ŋ̠
жилд	t͡ɕ i ɮ t
гүнждээсээ	k u n t͡ɕ t eː s eː
анхилгуудыгаа	a ŋ x i ɮ k ʊː t i ɣ aː
фотод	f ɔ tʰ ɔ t
алуурчнаас	a ɮ ʊː r̥ t͡ɕʰ n aː s
нэрснээсээ	n e r s n eː s eː
Малайз	m a ɮ ɛː t͡s
лантуу	ɮ a n tʰ ʊː
огих	ɔ ɡʲ ə x
алуурчдынх	a ɮ ʊː r̥ t͡ɕʰ t i ŋ x
хог	x ɔ k
грекүүдийг	k rʲ ɵ kʰ uː t iː k
Твиттер	tʰ w̜ i tʰʲ ɵ r̥
хаадыгаа	x aː t i ɣ aː
Өгэдэйгүй	ɵ ɣ e t e i̯ ɣ u i̯
илжгээр	i ɮ t͡ɕ k eː r̥
ханхайнуудынхан	x a ŋ x ɛː n ʊː t i ŋ x a ŋ
янхан	j a ŋ x a ŋ
бясалгах	pʲ a s ə ɮ ɢ ə x
хааныхаа	x aː n i x aː
бургаснуудтай	p ʊ r k a s n ʊː t tʰ ɛː
амьтдаар	a mʲ tʰ t aː r̥
хөлдөх	x ɵ ɮ t ɵ x
нөөц	n oː t͡sʰ
ангиуддаа	a ŋ k i̯ ʊː t͉ t aː
гадна	ɢ a t ə n
Бээжингийнх	p eː t͡ɕ i ŋ k iː ŋ x
Сажа	s a d͡ʑ
арьс	a rʲ s
гүзээлзгэнэ	k u t͡s eː ɮ t͡s k e n
шийжүү	ʃ iː t͡ɕ u
бага	p a ɢ
овъёосон	ɔ w̜ j ɔː s ɔ ŋ
шашнуудаараа	ɕ a ɕ n ʊː t aː r aː
уг	ʊ ɡ
гүнжүүдтэйгээ	k u n t͡ɕ uː t tʰ e i̯ ɣ eː
металл	mʲ ɵ tʰ a ɮ
бургасгүй	p ʊ r k a s k u i̯
пиццануудаас	pʰ i t͡sʰ a n ʊː t aː s
морьтой	m ɔ rʲ tʰ ɔ i̯
байгальтай	p ɛː k a ɮʲ tʰ ɛː
жишээтэй	t͡ɕ i ɕ eː tʰ e i̯
мойл	m ɔ i ɮ
гайхамшигтай	ɢ a i x a m ʃ i ɡ tʰ a i
тавхай	tʰ a w x a i
хүрэл	x u r ə ɮ
хүү	x uː
Канад	kʰ a n a t
грекийнх	k rʲ ɵ kʰ iː ŋ x
хуруувч	x ʊ r ʊ w t͡ɕʰ
шашны	ɕ a ɕ n i
цөл	t͡sʰ o ɮ
төгрөгийн	tʰ ɵ k r ɵ ɣ iː ŋ
тэмээтэй	tʰ e m eː tʰ e i̯
грекүүд	k rʲ ɵ kʰ uː t
нэрснүүдгүйгээ	n e r s n uː t k u i̯ ɣ eː
пиджакуудаас	pʰ i t t͡ɕ a kʰ ʊː t aː s
гараг	k a r a k
Хуацай	x u̯ a t͡sʰ ɛː
үйлдэл	u i ɮ t ə ɮ
зээргэнэ	t͡s eː r ɡ ə n
ёотон	j ɔː tʰ ɔ ŋ
сонин	s œ n ə ŋ
чийдэн	t͡ɕʰ iː t e ŋ
ханхайтай	x a ŋ x ɛː tʰ ɛː
амьтадтай	a mʲ tʰ a t tʰ ɛː
агаараар	a ɣ aː r aː r̥
төстэй	tʰ o s tʰ e
адгууснуудаар	a t k ʊː s n ʊː t aː r̥
хөвгүүдийг	x ɵ w̜ k uː t iː k
ангиудыгаа	a ŋ k i̯ ʊː t i ɣ aː
аагт	aː k tʰ
элэг	i ɮ ə ɡ
ихэр	i x ə r
буддын	p ʊ t͉ t i ŋ
аадаргүй	aː t a r k u i̯
холтоснуудад	x ɔ ɮ tʰ ɔ s n ʊː t a t
гүнждийн	k u n t͡ɕ t iː ŋ
гайхлаар	k ɛː x ɮ aː r̥
автобуснаас	a w̜ tʰ ɔ p ʊ s n aː s
абстрактуудад	a p s tʰ r a kʰ tʰ ʊː t a t
төгрөгтэй	tʰ ɵ k r ɵ k tʰ e i̯
авснуудад	a w̜ s n ʊː t a t
заг	t͡s a ɡ
баглаа	p a k ɮ aː
нэрсэн	n e r s e ŋ
троллейбус	tʰ r ɔ ɮːʲ ɵ i̯ β ʊ s
холтсоороо	x ɔ ɮ tʰ s oː r oː
үггүй	u ɣ u i̯
вирусээс	w̜ i r ʊ s eː s
киногүй	kʰ i n ɔ ɣ u i̯
тахианы	tʰ a x i̯ aː n i
хий	x iː
гэрүүдийгээ	k e r uː t iː k eː
ангиудын	a ŋ k i̯ ʊː t i ŋ
Өгэдэйнд	ɵ ɣ e t e i̯ n t
нүдүүр	n u t u r
тахиуддаа	tʰ a x i̯ ʊː t͉ t aː
Доржийнд	t ɔ r t͡ɕ iː n t
хүнээ	x u n eː
хана	χ ä n
гэрүүдээс	k e r uː t eː s
гэрүүдээсээ	k e r uː t eː s eː
авгалдайнуудыг	a w̜ k a ɮ t ɛː n ʊː t i k
тарвага	tʰ a r w ə ɢ
одоо	ɔ t ɔ
гүнжүүдтэй	k u n t͡ɕ uː t tʰ e i̯
холтостой	x ɔ ɮ tʰ ɔ s tʰ ɔ i̯
орчуулга	ɔ r̥ t͡ɕʰ ʊː ɮ k
Төвшрүүлэх	tʰ ɵ w̜ ɕ r uː ɮ e x
хөмүүн	x ɵ m uː ŋ
атаархах	a tʰ a r x ə x
агаартай	a ɣ aː r̥ tʰ ɛː
залбирал	t͡s a ɮ p i r a ɮ
автобуснуудад	a w̜ tʰ ɔ p ʊ s n ʊː t a t
тоосго	tʰ oː s k
тосгон	tʰ ɔ s k ɔ ŋ
зэвсэг	t͡s i w s ə ɡ
вирусүүдээс	w̜ i r ʊ s uː t eː s
хүмүүсийнхээ	x u m uː s iː ŋ x eː
хутга	x ʊ tʰ ə ɢ
вирусүүдээр	w̜ i r ʊ s uː t eː r̥
сар	s ɐ ɾ
динозавр	t i n ɔ t͡s a w̜ r̥
Чингистэйгээ	t͡ɕʰ i ŋ k i s tʰ e i̯ ɣ eː
функц	f ʊ ŋ kʰ t͡sʰ
алба	a ɮ p
жорлон	t͡ɕ ɔ r ɮ ə ŋ
бух	p ʊ x
Бээжингийн	p eː t͡ɕ i ŋ k iː ŋ
урчууд	ʊ r̥ t͡ɕʰ ʊː t
жижүүр	t͡ɕ i t͡ɕ u r
галт	ɢ a ɮ tʰ
соёл	s ɔ j ʊ ɮ
пальтонууд	pʰ a ɮʲ tʰ ɔ n ʊː t
автомашинтай	a w̜ tʰ ɔ m a ɕ i n tʰ ɛː
Өгэдэйгээс	ɵ ɣ e t e i̯ ɣ eː s
махийх	m a xʲ i x
дүү	t uː
халдварт	χ a ɮ t w ə̠ r tʰ
Өэлүнд	ɵ e ɮ u n t
байгууллагад	p ɛː k ʊː ɮː a ɣ a t
анги	a ŋ k
алуурчныхан	a ɮ ʊː r̥ t͡ɕʰ n i x a ŋ
гайхалгүй	k ɛː x a ɮ k u i̯
зэс	t͡s i s
хаадгүйгээ	x aː t k u i̯ ɣ eː
Улаанбаатарынхан	ʊ ɮ aː m p aː tʰ a r i ŋ x a ŋ
үйл	u i ɮ
автомашинууд	a w̜ tʰ ɔ m a ɕ i n ʊː t
цэнэглэх	t͡sʰ e n e k ɮ e x
пальтонуудыг	pʰ a ɮʲ tʰ ɔ n ʊː t i k
хүмүүстэйгээ	x u m uː s tʰ e i̯ ɣ eː
зөгийгүй	t͡s ɵ ɣ iː k u i̯
шуудан	ɕ ʊː t a ŋ
гарчиг	ɢ a r t͡ɕʰ ə ɡ
агаарынхан	a ɣ aː r i ŋ x a ŋ
үүлэн	uː ɮ e ŋ
эрхийвч	i r x i w t͡ɕʰ
алуурчид	a ɮ ʊː r̥ t͡ɕʰ i t
Пёнъян	pʰʲ ɔ n j a ŋ
гомдох	ɢ ɔ m t ɔ x
баатар	p aː tʰ a r̥
торго	tʰ ɔ r ə ɢ
бургаснаас	p ʊ r k a s n aː s
туулай	tʰ ʊː ɮ a i
гэрээс	k e r eː s
хага	x a ɢ
байраараа	p ɛː r aː r aː
бөөгүй	p ɵː k u i̯
хэзээ	x e t͡s eː
хаадаар	x aː t aː r̥
овъёоснуудыг	ɔ w̜ j ɔː s n ʊː t i k
том	tʰ ɔ m
хашилт	χ ä ʃ ĭ ɮ tʰ
агаарт	a ɣ aː r̥ tʰ
грекийгээ	k rʲ ɵ kʰ iː k eː
үйлдэх	u i ɮ t ə x
дайралт	t ɛː r a ɮ tʰ
борщ	p ɔ r ɕ
коммунист	kʰ ɔ mː ʊ n i s tʰ
овьёос	ɔ w̜ j ɔː s
эр	e r̥
ДОХ	t ɔ x
ойлголт	ɔ i̯ ɮ k ɔ ɮ tʰ
киноных	kʰ i n ɔ n i x
нислэг	n i s ɮ e k
өвөр	o w o r
ааруулуудгүй	aː r ʊː ɮ ʊː t k u i̯
өргөдөл	ɵ r k ɵ t ɵ ɮ
тахидаа	tʰ a x i t aː
хариуцлага	x a r i̯ ʊː t͡sʰ ɮ a ɢ
гитартай	k i tʰ a r̥ tʰ ɛː
үйлдвэрийн	u i̯ ɮ t w̜ e r iː ŋ
англичууд	a ŋ k ɮ i t͡ɕʰ ʊː t
амьтныд	a mʲ tʰ n i t
Бөртийг	p ɵ r̥ tʰ iː k
улсыг	ʊ ɮ s i k
шизофрени	ɕ i t͡s ɔ f rʲ ɵ n i
юмдүүжин	j ʊ m t uː t͡ɕ i ŋ
аашин	aː ɕ i ŋ
шашнуудыгаа	ɕ a ɕ n ʊː t i ɣ aː
доромжлох	t ɔ r ɔ m t͡ɕ ɮ ɔ x
нийтгэх	n iː tʰ ɡ e x
жууцайнуудад	t͡ɕ ʊː t͡sʰ ɛː n ʊː t a t
хуульчлах	x ʊː ɬʲ t͡ʃʰ ɬ a x
нэрснүүдтэй	n e r s n uː t tʰ e i̯
морийг	m ɔ r iː k
савхыг	s a w̜ x i k
тэнгэр	tʰ e ŋ ɡ e r
помещик	pʰ ɔ mʲ ɵ ɕ i kʰ
пиджакийн	pʰ i t t͡ɕ a kʰ iː ŋ
анаашнуудгүй	a n aː ɕ n ʊː t k u i̯
төгрөгүүдгүй	tʰ ɵ k r ɵ ɣ uː t k u i̯
гүнжээрээ	k u n t͡ɕ eː r eː
сайхан	s ɛː x a ŋ
лалрынхан	ɮ a ɮ r i ŋ x a ŋ
Бөртэгүй	p ɵ r̥ tʰ e ɣ u i̯
Кидан	kʰ i t a ŋ
хүмүүн	x u m uː ŋ
гуайнуудаас	k u̯ ɛː n ʊː t aː s
эх	i x
бярга	pʲ a r k
цамц	t͡sʰ a m t͡sʰ
холтосны	x ɔ ɮ tʰ ɔ s n i
ф	f
нэрснийх	n e r s n iː x
үгсийнх	u k s iː ŋ x
өвөө	ɵ w̜ ɵː
хувь	x ʊ wʲ
тэрбум	tʰ e r p ʊ m
Узбекээр	ʊ t͡s pʲ ɵ kʰ eː r̥
луугаа	ɮ ʊː k aː
бургасных	p ʊ r k a s n i x
авъяасаар	a w̜ j aː s aː r̥
байгууллагынх	p ɛː k ʊː ɮː a ɣ i ŋ x
лалартай	ɮ a ɮ a r̥ tʰ ɛː
довжоо	t ɔ w̜ t͡ɕ ɔ
тэнгисийн	tʰ e ŋ k i s iː ŋ
ангид	a ŋ k i t
авгаас	a w̜ k aː s
нэрснүүдийнхээ	n e r s n uː t iː ŋ x eː
зарим	t͡s a rʲ ə m
Вьетнам	w̜ j ɵ tʰ n a m
Шианган	ɕ i̯ aː ŋ k a ŋ
хамт	x a m tʰ
хуанли	x ʊ a ŋ ɮ i
алуурчных	a ɮ ʊː r̥ t͡ɕʰ n i x
холтоснуудыг	x ɔ ɮ tʰ ɔ s n ʊː t i k
халаад	x a ɮ a t
цайтай	t͡sʰ ɛː tʰ ɛː
үлээх	u ɮ e x
резин	e r t͡s eː ŋ
халим	x a ɮ i m
ангигүйгээ	a ŋ k i ɣ u i̯ ɣ eː
пиццаны	pʰ i t͡sʰ a n i
луйвар	ɮ ʊ̙ i w̜ a r
шаардлага	ʃ aː r t ɮ ə ɢ
гэгээнтэн	k e ɣ eː n tʰ e ŋ
цөөн	t͡sʰ oː ŋ
даатгал	t aː tʰ ɢ a ɮ
өрсөлдөх	ɵ r s u ɮ t u x
богино	p ɔ ɡʲ ə n
пиджакуудад	pʰ i t t͡ɕ a kʰ ʊː t a t
үгсийнхэн	u k s iː ŋ x e ŋ
унгарчууд	ʊ ŋ k a r̥ t͡ɕʰ ʊː t
хотон	χ ɔ tʰ o ŋ
Чингисээс	t͡ɕʰ i ŋ k i s eː s
сексийг	s j ɵ kʰ s iː k
жар	t͡ɕ a r̥
ац	a t͡sʰ
сонирхол	s ɔ nʲ ə r x ə ɮ
заримдаа	t͡s a rʲ ə m t a
албадлага	a ɮ p ə t ɮ ə ɢ
зөөлөн	t͡s ɵː ɮ ɵ ŋ
хөвгүүдэд	x ɵ w̜ k uː t e t
зөгийнүүдийн	t͡s ɵ ɣ iː n uː t iː ŋ
хүмүүс	x u m uː s
шалгалт	ɕ a ɮ k a ɮ tʰ
луунууддаа	ɮ ʊː n ʊː t͉ t aː
хагарах	x a ɢ r ə x
Куба	kʰ ʊ β
авгуудыг	a w̜ k ʊː t i k
философи	f i ɮ ɔ s ɔ f
юу	j ʊː
ой	ɔ͜i
төрсөн	tʰ ɵ r s u ŋ
гуайнуудаар	k u̯ ɛː n ʊː t aː r̥
автобус	a f tʰ ʊː s
ч	t͡ɕʰ
гудамж	ɢ ʊ t ə m t͡ɕ
гүнжүүдийнхээ	k u n t͡ɕ uː t iː ŋ x eː
хаанаар	x aː n aː r̥
эмчилгээ	e m t͡ɕʰ ə ɮ ɡ e
овъёоснуудын	ɔ w̜ j ɔː s n ʊː t i ŋ
анаашгүй	a n aː ɕ k u i̯
байгалийнхан	p ɛː k a ɮ iː ŋ x a ŋ
гэргүй	k e r k u i̯
Улаанбаатарыг	ʊ ɮ aː m p aː tʰ a r i k
эрчүүдийн	e r̥ t͡ɕʰ uː t iː ŋ
бургаснуудыг	p ʊ r k a s n ʊː t i k
гэлэнмаа	ɡ i ɮ ə m m a
долоох	t ɔ ɮ ɔ x
оёдол	ɔ j t ə ɮ
ивээл	i w eː ɮ
тэнгисээс	tʰ e ŋ k i s eː s
ангидаа	a ŋ k i t aː
галигаар	k a ɮ i ɣ aː r̥
нил	n i ɮ
дайх	t a i x
лалруудгүй	ɮ a ɮ r ʊː t k u i̯
тахьгүйгээ	tʰ a xʲ k u i̯ ɣ eː
суурь	s ʊː rʲ
гитарууд	k i tʰ a r ʊː t
дарс	t a r s
пальтонд	pʰ a ɮʲ tʰ ɔ n t
дүнчүүр	t u n t͡ɕʰ uː r̥
Сири	s iˑ r
гуравдугаар	k ʊ r a w̜ t ʊ ɣ aː r̥
нэртэй	n e r̥ tʰ e i̯
грекгүй	k rʲ ɵ kʰ k u i̯
уснуудаар	ʊ s n ʊː t aː r̥
ханш	x a n ɕ
Сайншанд	s ɛː n ɕ a n t
зардаг	t͡s a r t ə ɡ
буддагүйгээ	p ʊ t͉ t a ɣ u i̯ ɣ eː
мориныхтойгоо	m ɔ r i n i x tʰ ɔ i̯ ɣ oː
өргөөн	ɵ r k ɵː ŋ
авс	a w̜ s
Манж	m a n t͡ɕ
томьёо	tʰ ɔ m j ɔː
тахианууд	tʰ a x i̯ aː n ʊː t
өрсөлдөгч	ɵ r s ɵ ɮ t ɵ ɡ t͡ʃʰ
эрлийзжих	e r ɮ iː t͡s t͡ɕ i x
дугаар	t ʊ ɣ aː r̥
нэрснүүдийнх	n e r s n uː t iː ŋ x
абстрактуудаас	a p s tʰ r a kʰ tʰ ʊː t aː s
байрнуудаас	p ɛː r n ʊː t aː s
зээлбэр	t s eː ɮ p ɪ̆ r
гэрүүдээрээ	k e r uː t eː r eː
банжо	p a n t͡ɕ ɔ
ханхайд	x a ŋ x ɛː t
балет	p a ɮʲ ɵ tʰ
дасгал	t a s ɢ ə ɮ
ханхай	x a ŋ x ɛː
ором	ɔ r ə m
симфони	s i m f ɔˑ n
пиджакийг	pʰ i t t͡ɕ a kʰ iː k
тэрэгний	tʰ e r e k n iː
цайнууд	t͡sʰ ɛː n ʊː t
буудал	p ʊː t a ɮ
анчдыг	a n t͡ɕʰ t i k
динозавргүй	t i n ɔ t͡s a w̜ r k u i̯
авдруудаас	a w̜ t r ʊː t aː s
хувцас	x ʊ w t͡sʰ ə s
тэргэн	tʰ e r k e ŋ
аалзнуудын	aː ɮ t͡s n ʊː t i ŋ
болох	p ɔ ɮ ə x
автобусыг	a w̜ tʰ ɔ p ʊ s i k
мэдээлэл	m i t e ɮ ə ɮ
бэ	p e
паб	pʰ a p
агробиологи	a k r ɔ β i̯ oː ɮ ɔ ɣ
пиццан	pʰ i t͡sʰ a ŋ
аалзнуудаар	aː ɮ t͡s n ʊː t aː r̥
тахийг	tʰ a x iː k
зөгийнүүдийг	t͡s ɵ ɣ iː n uː t iː k
үнэ	u n
нэрсэд	n e r s e t
хуур	x ʊː r̥
хорхой	x ɔ r x ɔ i̯
луунуудгүйгээ	ɮ ʊː n ʊː t k u i̯ ɣ eː
автомашиныг	a w̜ tʰ ɔ m a ɕ i n i k
грекүүдээр	k rʲ ɵ kʰ uː t eː r̥
нэрсгүйгээ	n e r s k u i̯ ɣ eː
Чингисийнхтэй	t͡ɕʰ i ŋ k i s iː ŋ x tʰ e i̯
анаашнуудыг	a n aː ɕ n ʊː t i k
гал	ɢ a ɮ
гүнжүүдийнхэн	k u n t͡ɕ uː t iː ŋ x e ŋ
грекгүйгээ	k rʲ ɵ kʰ k u i̯ ɣ eː
анхилгагүйгээ	a ŋ x i ɮ k a ɣ u i̯ ɣ eː
маань	m æː n
европчууд	j ɵ w r ɔˑ pʰ t͡ʃʰ ʊː t
өеөдөх	ɵ j ɵ ɵ t ɵ x
нэрд	n e r t
ресторануудгүй	rʲ ɵ s tʰ ɔ r a n ʊː t k u i̯
гайхлаас	k ɛː x ɮ aː s
Бээжингээс	p eː t͡ɕ i ŋ k eː s
алтгана	a ɮ tʰ ɢ ə n
гийгүүлэх	ɡ iː ɡ uː ɮ ĕ x
овъёоснуудаас	ɔ w̜ j ɔː s n ʊː t aː s
хөвгүүндээ	x ɵ w̜ k uː n t eː
луунуудыг	ɮ ʊː n ʊː t i k
усанд	ʊ s a n t
мориныхоос	m ɔ r i n i x oː s
баянаас	p a j a n aː s
оньс	ɔ nʲ s
нэрээрээ	n e r eː r eː
уснуудын	ʊ s n ʊː t i ŋ
байцаатай	p ɛː t͡sʰ aː tʰ ɛː
бохь	p ɔ xʲ
ааруулын	aː r ʊː ɮ i ŋ
зөгийнүүдээс	t͡s ɵ ɣ iː n uː t eː s
зүү	t͡s uː
шилүүс	ʃ i ɮ u s
баян	p a j ə ŋ̠
данс	t a n s
тэмээнүүдтэй	tʰ e m eː n uː t tʰ e i̯
Испани	i s pʰ aˑ n
хэлэх	x i ɮ ə x
ном	n ɔ m
динозаврыг	t i n ɔ t͡s a w̜ r i k
таяг	tʰ a j ə ɡ
агшин	a k ɕ i ŋ
илжигнүүдийг	i ɮ t͡ɕ i k n uː t iː k
нус	n ʊ s
лүү	ɮ uː
галигуудгүй	k a ɮ i ɣ ʊː t k u i̯
тэмээнүүдийг	tʰ e m eː n uː t iː k
хөвгүүдээсээ	x ɵ w̜ k uː t eː s eː
аагтай	aː k tʰ ɛː
унгах	ʊ ŋ k a x
ноёноор	n ɔ j ɔ n oː r̥
пиджакууд	pʰ i t t͡ɕ a kʰ ʊː t
үзэх	u t͡s ə x
авга	a w̜ k
шашинд	ɕ a ɕ i n t
т	tʰ
хүмүүсийгээ	x u m uː s iː k eː
гэргүйгээ	k e r k u i̯ ɣ eː
байх	p æː χ
байгууллагаас	p ɛː k ʊː ɮː a ɣ aː s
байрнуудаар	p ɛː r n ʊː t aː r̥
дахь	t a xʲ
анаашийг	a n aː ɕ iː k
замбага	t͡s a m p ə ɢ
фашизм	f a ɕ i t͡s m
эргэх	i r ɡ i x
мөс	m o s
цайнуудын	t͡sʰ ɛː n ʊː t i ŋ
нэрс	n e r s
цэг	t͡sʰ e k
гэрээсээ	k e r eː s eː
Улаанбаатаргүй	ʊ ɮ aː m p aː tʰ a r k u i̯
шүүслэг	ʃ uː s ɮ ə ɡ
ирээдүй	i r e t u i
автобусных	a w̜ tʰ ɔ p ʊ s n i x
бургасыг	p ʊ r k a s i k
хуушуур	x ʊː ʃ ʊ r
тэнгисүүдээс	tʰ e ŋ k i s uː t eː s
байрнууддаа	p ɛː r n ʊː t͉ t aː
тэрэгнүүдэд	tʰ e r e k n uː t e t
автобуснуудыг	a w̜ tʰ ɔ p ʊ s n ʊː t i k
зөгий	t͡s ɵ ɣ iː
нэрийнхэн	n e r iː ŋ x e ŋ
илжигтэй	i ɮ t͡ɕ i k tʰ e i̯
жилийг	t͡ɕ i ɮ iː k
тив	tʰ i w̜
гитараас	k i tʰ a r aː s
мэргэжилтэн	m i r ə ɡ t͡ɕ ə ɮ tʰ ə ŋ
грекээс	k rʲ ɵ kʰ eː s
хөдлөх	x o t ɮ ə x
мориныхгүйгээ	m ɔ r i n i x k u i̯ ɣ eː
абстракт	a p s tʰ r a kʰ tʰ
дарма	t a r m
Цэдэнбал	t͡sʰ e t e m p a ɮ
дудран	t ʊ t r ə ŋ
туршлага	tʰ ʊ r ʃ ɮ ə ɢ
хойно	x ɔ i n
хөвгүүдээ	x ɵ w̜ k uː t eː
гурил	ɢ ʊ rʲ ə ɮ
тэмээнүүд	tʰ e m eː n uː t
булга	p ʊ ɮ ə ɢ
нэрснүүд	n e r s n uː t
гитараасаа	k i tʰ a r aː s aː
плазм	pʰ ɮ a t͡s m
агааргүй	a ɣ aː r k u i̯
олох	ɔ ɮ ɔ x
грекүүдгүйгээ	k rʲ ɵ kʰ uː t k u i̯ ɣ eː
номынх	n ɔ m i ŋ x
хүүгэд	x uː x ə t
хөвгүүнтэй	x ɵ w̜ k uː n tʰ e i̯
адгууснуудын	a t k ʊː s n ʊː t i ŋ
улсуудаас	ʊ ɮ s ʊː t aː s
дэлгүүр	t e ɮ k uː r̥
тэмээ	tʰ e m eː
гайхлуудыг	k ɛː x ɮ ʊː t i k
гитаруудаасаа	k i tʰ a r ʊː t aː s aː
галуу	ɢ a ɮ ʊː
сексээс	s j ɵ kʰ s eː s
харайх	x a r ɛː x
тунадас	tʰ ʊ n t ə s
морь	m œ r
аалзнуудад	aː ɮ t͡s n ʊː t a t
аавуудгүй	aː w̜ ʊː t k u i̯
чулуу	t͡ɕʰ ʊ ɮ ʊː
ресторанаас	rʲ ɵ s tʰ ɔ r a n aː s
номуудгүй	n ɔ m ʊː t k u i̯
лууныхаа	ɮ ʊː n i x aː
пиджак	pʰ i t t͡ɕ a kʰ
радий	r a t iː
үүлний	uː ɮ n iː
хуудас	x ʊː t a s
амьдрал	ɛ m t r ə ɮ
нэрснүүдийн	n e r s n uː t iː ŋ
хууль	x ʊː ɮʲ
эмээл	i m e ɮ
