sodomizau	s o d o m i z a w
intensificam	i n t e n s i f i k a m
sfârșea	s f ɨ r ʃ e̯ a
cuvântul	k u v ɨ n t u
necăjise	n e k ə ʒ i s e
funcționase	f u n k t͡s i o n a s e
capitulai	k a p i t u l a j
evanghelie	e v a n ɡ e l i e
condamnai	k o n d a m n a j
futu	f u t u
tați	t a t͡sʲ
abolii	a b o l i j
eliminai	e l i m i n a j
excavaserăți	e k s k a v a s e r ə t sʲ
sedu	s e d u
necăjeau	n e k ə ʒ e̯ a w
imprimam	i m p r i m a m
sunet	s u n e t
călătorirăm	k ə l ə t o r i r ə m
familie	f a m i l i e
stimulasem	s t i m u l a s e m
sloveni	s l o v e n i
excit	e k s t͡ʃ i t
sfârșeai	s f ɨ r ʃ e̯ a j
busolă	b u s o l ə
hibernam	h i b e r n a m
cititelor	t͡ʃ i t i t e l o r
cerii	t͡ʃ e r i j
comandat	k o m a n d a t
torturase	t o r t u r a s e
latină	l a t i n ə
exemplele	e ɡ z e m p l e l e
afinitate	a f i n i t a t e
întărită	ɨ n t ə r i t ə
citii	t ʃ i t iː
spovedii	s p o v e d iː
vutcă	v u t k ə
pornitelor	p o r n i t e l o r
hanuri	h a n u rʲ
industrializase	i n d u s t r i a l i z a s e
anatema	a n a t e m a
controlau	k o n t r o l a w
coline	k o l i n e
analizarăm	a n a l i z a r ə m
pregătii	p r e ɡ ə t iː
sodomizaseră	s o d o m i z a s e r ə
pedeapsă	p e d e̯ a p s ə
masturbezi	m a s t u r b e zʲ
macabră	m a k a b r ə
alterase	a l t e r a s e
mărturisitul	m ə r t u r i s i t u
humo	h u m o
vampiri	v a m p i rʲ
excavaseși	e k s k a v a s e ʃʲ
lipsiți	l i p s i t͡sʲ
apocaliptic	a p o k a l i p t i k
dedam	d e d a m
privatizase	p r i v a t i z a s e
finalizam	f i n a l i z a m
speli	s p e lʲ
fantome	f a n t o m e
întristez	ɨ n t r i s t e z
fiare	f j a r e
cadă	k a d ə
grăbiserăți	ɡ r ə b i s e r ə t sʲ
gene	d͡ʒ e n e
compare	k o m p a r e
ejaculaserăm	e ʒ a k u l a s e r ə m
disputa	d i s p u t a
suferi	s u f e r i
lavro	l a v r o
asurziți	a s u r z i t͡sʲ
lavrei	l a v r e j
fistule	f i s t u l e
cloroformizase	k l o r o f o r m i z a s e
fumă	f u m ə
întâiul	ɨ n t ɨ j u l
ostaș	o s t a ʃ
Slovenia	s l o v e n i a
adaptabilitate	a d a p t a b i l i t a t e
ere	e r e
necăjim	n e k ə ʒ i m
frumosului	f r u m o s u l u j
tatuăm	t a t u ə m
opriserăm	o p r i s e r ə m
primitului	p r i m i t u l u j
sfârșeați	s f ɨ r ʃ e̯ a t͡sʲ
pilotară	p i l o t a r ə
întărirăți	ɨ n t ə r i r ə t sʲ
stric	s t r i k
detonai	d e t o n a j
neglijez	n e ɡ l i ʒ e z
aerai	a e r a j
virgulă	v i r ɡ u l ə
facilitate	f a t ʃ i l i t a t e
investii	i n v e s t i j
șoptiră	ʃ o p t i r ə
analizează	a n a l i z e̯ a z ə
decade	d e k a d e
futute	f u t u t e
Cărtărescu	k ə r t ə r e s k u
iudaic	j u d a i k
murmurat	m u r m u r a t
biomaso	b i o m a s o
hibe	h i b e
funcționaseși	f u n k t͡s i o n a s e ʃʲ
iubești	j u b e ʃ tʲ
dușmăniră	d u ʃ m ə n i r ə
iluzorii	i l u z o r iː
regulez	r e ɡ u l e z
înzestrași	ɨ n z e s t r a ʃʲ
îmbunătățeam	ɨ m b u n ə t ə t s e̯ a m
estimam	e s t i m a m
bage	b a d͡ʒ e
bengalez	b e ŋ ɡ a l e z
vargă	v a r ɡ ə
injectai	i n ʒ e k t a j
forjai	f o r ʒ a j
donez	d o n e z
dușmăniserăm	d u ʃ m ə n i s e r ə m
găsiților	ɡ ə s i t͡s i l o r
oprea	o p r e̯ a
deranjau	d e r a n ʒ a w
întristaserăm	ɨ n t r i s t a s e r ə m
Finlanda	f i n l a n d a
sodomiza	s o d o m i z a
excavaserăm	e k s k a v a s e r ə m
computez	k o m p u t e z
acumulase	a k u m u l a s e
uzez	u z e z
șoptită	ʃ o p t i t ə
mediat	m e d i a t
sfârși	s f ɨ r ʃ i
poloneză	p o l o n e z ə
perineele	p e r i n eː l e
perineu	p e r i n e w
suscitase	s u s t͡ʃ i t a s e
copleșitorului	k o p l e ʃ i t o r u l u j
educase	e d u k a s e
mărturisește	m ə r t u r i s e ʃ t e
ceasornic	t͡ʃ e̯ a s o r n i k
consolidat	k o n s o l i d a t
fundamentală	f u n d a m e n t a l ə
simplificai	s i m p l i f i k a j
torturaseși	t o r t u r a s e ʃʲ
tratase	t r a t a s e
gura	ɡ u r a
ginta	ɡ i n t a
catarg	k a t a r ɡ
șantajaserăți	ʃ a n t a ʒ a s e r ə t͡sʲ
adoptat	a d o p t a t
haite	h a j t e
accelerai	a k t͡ʃ e l e r a j
boul	b o u l
trăi	t r ə i
spor	s p o r
orienta	o r i e n t a
numește	n u m e ʃ t e
abundam	a b u n d a m
cernui	t͡ʃ e r n u j
gânditului	ɡ ɨ n d i t u l u j
primesc	p r i m e s k
congelam	k o n d͡ʒ e l a m
părintește	p ə r i n t e ʃ t e
slovena	s l o v e n a
Șabat	ʃ a b a t
adoptase	a d o p t a s e
buh	b u h
deranjezi	d e r a n ʒ e zʲ
numită	n u m i t ə
vorbisem	v o r b i s e m
crapule	k r a p u l e
paraziți	p a r a z i t͡sʲ
foci	f o t͡ʃʲ
primitele	p r i m i t e l e
ejaculează	e ʒ a k u l e̯ a z ə
frumoși	f r u m o ʃʲ
tipe	t i p e
destupe	d e s t u p e
crispase	k r i s p a s e
ușile	u ʃ i l e
lebădă	l e b ə d ə
anule	a n u l e
urâți	u r ɨ t͡sʲ
perfectași	p e r f e k t a ʃʲ
veștejesc	v e ʃ t e ʒ e s k
editai	e d i t a j
numii	n u m iː
distraseși	d i s t r a s e ʃʲ
clădiserăm	k l ə d i s e r ə m
lucrurilor	l u k r u r i l o r
istoria	i s t o r i a
paupertate	p a u p e r t a t e
pungă	p u n ɡ ə
urez	u r e z
analizam	a n a l i z a m
incriminase	i n k r i m i n a s e
sângerasem	s ɨ n d͡ʒ e r a s e m
răsfoi	r ə s f o i
sodomizatele	s o d o m i z a t e l e
coagulam	k o a ɡ u l a m
înzestrai	ɨ n z e s t r a j
iluminase	i l u m i n a s e
tentantă	t e n t a n t ə
sfârșitelor	s f ɨ r ʃ i t e l o r
șansă	ʃ a n s ə
ceramica	t͡ʃ e r a m i k a
mascul	m a s k u l
ramură	r a m u r ə
gugiuman	ɡ u d͡ʒʲ u m a n
deranjară	d e r a n ʒ a r ə
larma	l a r m a
gemu	d͡ʒ e m u
ultime	u l t i m e
apocaliptici	a p o k a l i p t i t͡ʃʲ
perete	p e r e t e
morcov	m o r k o v
replicam	r e p l i k a m
temelie	t e m e l i e
glicina	ɡ l i t͡ʃ i n a
caracter	k a r a k t e r
molie	m o l i e
întărește	ɨ n t ə r e ʃ t e
plictisiserăți	p l i k t i s i s e r ə t͡sʲ
declare	d e k l a r e
numiseră	n u m i s e r ə
fiică	f i j k ə
deliberai	d e l i b e r a j
cenzurează	t͡ʃ e n z u r e̯ a z ə
Ionuț	j o n u t͡s
sarcastic	s a r k a s t i k
sufletele	s u f l e t e l e
afix	a f i k s
Buzărnescu	b u z ə r n e s k u
inundam	i n u n d a m
imprimai	i m p r i m a j
frecaseră	f r e k a s e r ə
confunde	k o n f u n d e
boș	b o ʃ
pape	p a p e
prietenii	p r i e t e n iː
adu	a d u
întristam	ɨ n t r i s t a m
compensam	k o m p e n s a m
întâlniserăți	ɨ n t ɨ l n i s e r ə t sʲ
tatuez	t a t u e z
penisuri	p e n i s u rʲ
adoptai	a d o p t a j
crucificat	k r u t͡ʃ i f i k a t
artificializai	a r t i f i t͡ʃ i a l i z a j
zăpușiseși	z ə p u ʃ i s e ʃʲ
pleci	p l e t͡ʃʲ
năluciții	n ə l u t͡ʃ i t͡s iː
bulgărește	b u l ɡ ə r e ʃ t e
fețelor	f e t s e l o r
călătorite	k ə l ə t o r i t e
beat	b e̯ a t
foloseai	f o l o s e̯ a j
pulile	p u l i l e
promise	p r o m i s e
lacrămă	l a k r ə m ə
generație	d͡ʒ e n e r a t͡s i e
sodomizatelor	s o d o m i z a t e l o r
hidrogenat	h i d r o d͡ʒ e n a t
activez	a k t i v e z
avansă	a v a n s ə
catalane	k a t a l a n e
foso	f o s o
decid	d e t͡ʃ i d
sper	s p e r
abandonaserăți	a b a n d o n a s e r ə t sʲ
sfârșiți	s f ɨ r ʃ i t͡sʲ
violez	v i o l e z
seducem	s e d u t͡ʃ e m
muri	m u r i
comutam	k o m u t a m
răpeai	r ə p e̯ a j
deranjase	d e r a n ʒ a s e
oprească	o p r e̯ a s k ə
asurzitelor	a s u r z i t e l o r
florista	f l o r i s t a
călătoriți	k ə l ə t o r i t͡sʲ
pliai	p l i a j
deranjat	d e r a n ʒ a t
fabricase	f a b r i k a s e
moartă	m o̯ a r t ə
facilități	f a t ʃ i l i t ə t sʲ
stupidități	s t u p i d i t ə t͡sʲ
fumăm	f u m ə m
delirul	d e l i r u
sfârșiră	s f ɨ r ʃ i r ə
accelereze	a k t͡ʃ e l e r e z e
creară	k r e a r ə
coada	k o̯ a d a
necăjiră	n e k ə ʒ i r ə
asurzitei	a s u r z i t e j
supsesem	s u p s e s e m
lavine	l a v i n e
boașelor	b o̯ a ʃ e l o ɾ
bifurcam	b i f u r k a m
cace	k a t͡ʃ e
grota	ɡ r o t a
trimite	t r i m i t e
argumentat	a r ɡ u m e n t a t
oficial	o f i t ʃ i a l
deduc	d e d u k
cerni	t͡ʃ e r nʲ
ubicua	u b i k u a
glonte	ɡ l o n t e
orientez	o r i e n t e z
picase	p i k a s e
iubesc	j u b e s k
primiții	p r i m i t͡s iː
articulat	a r t i k u l a t
excavasem	e k s k a v a s e m
salte	s a l t e
dicționarul	d i k t͡s i o n a r u
amarilisului	a m a r i l i s u l u j
cerere	t͡ʃ e r e r e
castrai	k a s t r a j
răpitului	r ə p i t u l u j
Năstăsescu	n ə s t ə s e s k u
apocaliptica	a p o k a l i p t i k a
atrocitate	a t r o t͡ʃ i t a t e
ejaculași	e ʒ a k u l a ʃʲ
folosiră	f o l o s i r ə
șantajistă	ʃ a n t a ʒ i s t ə
ador	a d o r
sacrificat	s a k r i f i k a t
joci	ʒ o t͡ʃʲ
enigma	e n i ɡ m a
urșinic	u r ʃ i n i k
găsitelor	ɡ ə s i t e l o r
numite	n u m i t e
negam	n e ɡ a m
comandase	k o m a n d a s e
căldare	k ə l d a r e
misterioasele	m i s t e r i o̯ a s e l e
clăditelor	k l ə d i t e l o r
protejez	p r o t e ʒ e z
mâncăm	m ɨ n k ə m
culminam	k u l m i n a m
achiu	a k i w
opriseși	o p r i s e ʃʲ
văi	v ə j
abstract	a p s t r a k t
fuge	f u d͡ʒ e
șantajații	ʃ a n t a ʒ a t͡s iː
pneumonoultramicroscopicsilicovolcaniconiozelor	p n e u m o n o u l t r a m i k r o s k o p i k s i l i k o v o l k a n i k o n i o z e l o r
determinat	d e t e r m i n a t
analizez	a n a l i z e z
faceți	f a t͡ʃ e t͡sʲ
Tătărușanu	t ə t ə r u ʃ a n u
expirai	e k s p i r a j
grece	ɡ r e t͡ʃ e
eroticii	e r o t i t͡ʃ iː
accelerară	a k t͡ʃ e l e r a r ə
astup	a s t u p
rugam	r u ɡ a m
abandonez	a b a n d o n e z
lavando	l a v a n d o
compensase	k o m p e n s a s e
masturbator	m a s t u r b a t o r
oprirăm	o p r i r ə m
Câmpina	k ɨ̯ m p i n a
tatuă	t a t u ə
călătoresc	k ə l ə t o r e s k
obligase	o b l i ɡ a s e
lacuno	l a k u n o
futurăm	f u t u r ə m
runc	r u ŋ k
cercuri	t͡ʃ e r k u rʲ
primeam	p r i m e̯ a m
bată	b a t ə
frecaserăm	f r e k a s e r ə m
detonez	d e t o n e z
furnic	f u r n i k
zăpușind	z ə p u ʃ i n d
narcotizase	n a r k o t i z a s e
personaje	p e r s o n a ʒ e
hibernase	h i b e r n a s e
grăbesc	ɡ r ə b e s k
preparam	p r e p a r a m
revigoram	r e v i ɡ o r a m
domini	d o m i nʲ
folosirăm	f o l o s i r ə m
masturbând	m a s t u r b ɨ n d
Croația	k r o a t͡s i a
futeai	f u t e̯ a j
clădesc	k l ə d e s k
formau	f o r m a w
grăbind	ɡ r ə b i n d
senzualitate	s e n z u a l i t a t e
jumela	ʒ u m e l a
sodomizasem	s o d o m i z a s e m
clar	k l a r
abandonase	a b a n d o n a s e
introduce	i n t r o d u t͡ʃ e
fuseseși	f u s e s e ʃʲ
mulțumii	m u l t͡s u m iː
brunei	b r u n e j
gestionase	d͡ʒ e s t i o n a s e
scrii	s k r i j
mănânce	m ə n ɨ n t͡ʃ e
ubicui	u b i k u j
grăbiții	ɡ r ə b i t͡s iː
dușmăniși	d u ʃ m ə n i ʃʲ
valsez	v a l s e z
bile	b i l e
lea	l e̯ a
abandonară	a b a n d o n a r ə
sufletești	s u f l e t e ʃ tʲ
știe	ʃ t i e
transpiram	t r a n s p i r a m
murmuri	m u r m u rʲ
formai	f o r m a j
cina	t͡ʃ i n a
salutat	s a l u t a t
susuri	s u s u rʲ
banca	b a n k a
împărăteasă	ɨ m p ə r ə t e̯ a s ə
veștejiserăți	v e ʃ t e ʒ i s e r ə t͡sʲ
gânduri	ɡ ɨ n d u rʲ
invalidam	i n v a l i d a m
suplicase	s u p l i k a s e
figuri	f i ɡ u rʲ
pornii	p o r n iː
marcam	m a r k a m
conspirase	k o n s p i r a s e
certe	t͡ʃ e r t e
tace	t a t͡ʃ e
sângerând	s ɨ n d͡ʒ e r ɨ n d
găsita	ɡ ə s i t a
frățească	f r ə t͡s e̯ a s k ə
suedezi	s u e d e zʲ
induci	i n d u t͡ʃʲ
copleșitor	k o p l e ʃ i t o r
aventurase	a v e n t u r a s e
sângerase	s ɨ n d͡ʒ e r a s e
frontiere	f r o n t i e r e
formez	f o r m e z
contat	k o n t a t
șantajăm	ʃ a n t a ʒ ə m
frumoasa	f r u m o̯ a s a
răpim	r ə p i m
foise	f o i s e
termen	t e r m e n
gemi	d͡ʒ e mʲ
capacitate	k a p a t ʃ i t a t e
sodomizând	s o d o m i z ɨ n d
numească	n u m e̯ a s k ə
pizdă	p i z d ə
orgastic	o r ɡ a s t i k
turbai	t u r b a j
asurzită	a s u r z i t ə
saturi	s a t u rʲ
ejaculez	e ʒ a k u l e z
depene	d e p e n e
sune	s u n e
înzestrez	ɨ n z e s t r e z
brodat	b r o d a t
gândiților	ɡ ɨ n d i t͡s i l o r
declarai	d e k l a r a j
distrase	d i s t r a s e
plictisea	p l i k t i s e̯ a
beregată	b e r e ɡ a t ə
delimitaseși	d e l i m i t a s e ʃʲ
greve	ɡ r e v e
dauna	d a u n a
ling	l i ŋ ɡ
batem	b a t e m
subjugat	s u b ʒ u ɡ a t
fuse	f u s e
lipsirăți	l i p s i r ə t sʲ
îți	ɨ t sʲ
necăjind	n e k ə ʒ i n d
saturai	s a t u r a j
șantajistei	ʃ a n t a ʒ i s t e j
torturai	t o r t u r a j
explica	e k s p l i k a
răpeați	r ə p e̯ a t͡sʲ
sacră	s a k r ə
năluciseși	n ə l u t ʃ i s e ʃʲ
opritele	o p r i t e l e
bifurce	b i f u r t͡ʃ e
declarat	d e k l a r a t
prea	p r e̯ a
scrotalii	s k r o t a l iː
efecte	e f e k t e
folositor	f o l o s i t o r
coreean	k o r e e̯ a n
pisam	p i s a m
îmbunătățitul	ɨ m b u n ə t ə t͡s i t u
conjugat	k o n ʒ u ɡ a t
soli	s o lʲ
înjurături	ɨ n ʒ u r ə t u rʲ
tatuând	t a t u ɨ n d
valsai	v a l s a j
miri	m i rʲ
obrăznicie	o b r ə z n i t ʃ i e
extenuase	e k s t e n u a s e
cepuri	t͡ʃ e p u rʲ
producem	p r o d u t͡ʃ e m
acopăr	a k o p ə r
expune	e k s p u n e
asurziserăm	a s u r z i s e r ə m
șopteai	ʃ o p t j a j
ataraxic	a t a r a k s i k
funcționezi	f u n k t͡s i o n e zʲ
înghețată	ɨ ŋ ɡ e t s a t ə
condensat	k o n d e n s a t
gaze	ɡ a z e
combine	k o m b i n e
mânecuță	m ɨ n e k u t͡s ə
citologa	t͡ʃ i t o l o ɡ a
ruta	r u t a
creau	k r e a w
mărturisitului	m ə r t u r i s i t u l u j
imai	i m a j
excavași	e k s k a v a ʃʲ
grăbeați	ɡ r ə b e̯ a t sʲ
lingurii	l i ŋ ɡ u r iː
ales	a l e s
bigi	b i d͡ʒʲ
ignorat	i ɡ n o r a t
mirandeză	m i r a n d e z ə
macabrele	m a k a b r e l e
fulgere	f u l d͡ʒ e r e
crease	k r e a s e
intervino	i n t e r v i n o
zbieram	z b j e r a m
aici	a i t͡ʃʲ
Călinescu	k ə l i n e s k u
dejunat	d e ʒ u n a t
testat	t e s t a t
găsii	ɡ ə s iː
caso	k a s o
imaturitate	i m a t u r i t a t e
mamaie	m a m a j e
gravitate	ɡ r a v i t a t e
merit	m e r i t
nălucit	n ə l u t ʃ i t
insult	i n s u l t
repete	r e p e t e
lacune	l a k u n e
virilitate	v i r i l i t a t e
șantajară	ʃ a n t a ʒ a r ə
Dunărea	d u n ə r e̯ a
citim	t ʃ i t i m
compari	k o m p a rʲ
proiect	p r o j ɛ k t
secai	s e k a j
macabra	m a k a b r a
modificam	m o d i f i k a m
îmbunătățesc	ɨ m b u n ə t ə t s e s k
funcționam	f u n k t͡s i o n a m
mingi	m i n d͡ʒʲ
dermatologa	d e r m a t o l o ɡ a
amarilișii	a m a r i l i ʃ iː
apare	a p a r e
clădite	k l ə d i t e
gânditei	ɡ ɨ n d i t e j
întristăm	ɨ n t r i s t ə m
barai	b a r a j
asurziseși	a s u r z i s e ʃʲ
hieno	h i e n o
ignoram	i ɡ n o r a m
repari	r e p a rʲ
necăjiserăți	n e k ə ʒ i s e r ə t͡sʲ
ultimi	u l t i mʲ
cântăreței	k ɨ n t ə r e t͡s e j
bombat	b o m b a t
admirase	a d m i r a s e
insulte	i n s u l t e
lipsea	l i p s e̯ a
ocupat	o k u p a t
șoptit	ʃ o p t i t
protejezi	p r o t e ʒ e zʲ
perineal	p e r i n e a l
sângeră	s ɨ n d͡ʒ e r ə
șoptitele	ʃ o p t i t e l e
masturbaseră	m a s t u r b a s e r ə
declinam	d e k l i n a m
documentase	d o k u m e n t a s e
arau	a r a w
curase	k u r a s e
legea	l e d͡ʒ e̯ a
exprimat	e k s p r i m a t
ari	a rʲ
culturi	k u l t u rʲ
murmurai	m u r m u r a j
sodomizaserăm	s o d o m i z a s e r ə m
prietenele	p r i e t e n e l e
Dănuț	d ə n u t͡s
memorizase	m e m o r i z a s e
reginei	r e d͡ʒ i n e j
salvat	s a l v a t
făceați	f ə t͡ʃ e̯ a t͡sʲ
visase	v i s a s e
palme	p a l m e
rânduri	r ɨ n d u rʲ
sfârșii	s f ɨ r ʃ iː
capsase	k a p s a s e
Crăciun	k r ə t͡ʃ u n
răpind	r ə p i n d
zăpușitului	z ə p u ʃ i t u l u j
elizeelor	e l i z eː l o r
bună	b u n ə
necăjirăți	n e k ə ʒ i r ə t͡sʲ
zăpușite	z ə p u ʃ i t e
Siberia	s i b e r i a
urinarăți	u r i n a r ə t sʲ
Mujdei	m u ʒ d e j
lăbar	l ə b a r
avid	a v i d
mărturisitei	m ə r t u r i s i t e j
somarăți	s o m a r ə t sʲ
hibernai	h i b e r n a j
aprob	a p r o b
stimula	s t i m u l a
coagulez	k o a ɡ u l e z
erogene	e r o d͡ʒ e n e
implicam	i m p l i k a m
multiplicai	m u l t i p l i k a j
reformase	r e f o r m a s e
promițând	p r o m i t s ɨ n d
excavam	e k s k a v a m
remușcare	r e m u ʃ k a r e
undat	u n d a t
călătorească	k ə l ə t o r j a s k ə
dezavantaja	d e z a v a n t a ʒ a
figura	f i ɡ u r a
imprimat	i m p r i m a t
fie	f i e
narcotici	n a ɾ k o t i t͡ʃʲ
dușmănit	d u ʃ m ə n i t
cravata	k r a v a t a
clădiții	k l ə d i t͡s iː
fută	f u t ə
Canada	k a n a d a
distrând	d i s t r ɨ n d
accelerăm	a k t͡ʃ e l e r ə m
contese	k o n t e s e
larva	l a r v a
palma	p a l m a
zăpușirăți	z ə p u ʃ i r ə t sʲ
tată	t a t ə
vadă	v a d ə
gemui	d͡ʒ e m u j
anini	a n i nʲ
porneam	p o r n e̯ a m
slovenului	s l o v e n u l u j
zăpușiții	z ə p u ʃ i t͡s iː
frate	f r a t e
trebuie	t r e b u j e
întâlnisem	ɨ n t ɨ l n i s e m
lipsim	l i p s i m
imat	i m a t
mâni	m ɨ nʲ
plictisește	p l i k t i s e ʃ t e
nălucitei	n ə l u t͡ʃ i t e j
sufăr	s u f ə r
zăpușească	z ə p u ʃ j a s k ə
tastatură	t a s t a t u r ə
fraternitate	f r a t e r n i t a t e
înzestrați	ɨ n z e s t r a t͡sʲ
pești	p e ʃ tʲ
prefere	p r e f e r e
rozi	r o zʲ
hidrogenai	h i d r o d͡ʒ e n a j
întâlnirăm	ɨ n t ɨ l n i r ə m
futui	f u t u j
cuvânt	k u v ɨ n t
descrie	d e s k r i j e
trip	t r i p
marchez	m a r k e z
accelerezi	a k t͡ʃ e l e r e zʲ
spoveditelor	s p o v e d i t e l o r
redu	r e d u
pornografilor	p o r n o ɡ r a f i l o r
langusta	l a ŋ ɡ u s t a
animam	a n i m a m
primul	p r i m u l
îmbunătățiseră	ɨ m b u n ə t ə t s i s e r ə
românești	r o m ɨ n e ʃ tʲ
Reghin	r e ɡ i n
băiețașilor	b ə j e t s a ʃ i l o r
funicular	f u n i k u l aʳ
motiv	m o t i v
contai	k o n t a j
atrocității	a t r o t ʃ i t ə t s iː
băiat	b ə j a t
înzestraseră	ɨ n z e s t r a s e r ə
Ungaria	u n ɡ a r i a
finalizase	f i n a l i z a s e
prefer	p r e f e r
beata	b e̯ a t a
constai	k o n s t a j
republicase	r e p u b l i k a s e
îmbunătățească	ɨ m b u n ə t ə t s e̯ a s k ə
fracturez	f r a k t u r e z
șantajai	ʃ a n t a ʒ a j
iluzoria	i l u z o r i a
felino	f e l i n o
seduce	s e d u t ʃ e
abandonau	a b a n d o n a w
cheie	k e j e
spovediserăți	s p o v e d i s e r ə t͡sʲ
omniprezentului	o m n i p r e z e n t u l u j
comande	k o m a n d e
foram	f o r a m
insultat	i n s u l t a t
imaginat	i m a d͡ʒ i n a t
asurzeam	a s u r z j a m
primite	p r i m i t e
stăpân	s t ə p ɨ n
grăbita	ɡ r ə b i t a
amorțit	a m o r t s i t
indignase	i n d i ɡ n a s e
urăști	u r ə ʃ tʲ
crucifica	k r u t͡ʃ i f i k a
lucrului	l u k r u l u j
protestam	p r o t e s t a m
sistam	s i s t a m
gumei	ɡ u m e j
turcească	t u r t͡ʃ e̯ a s k ə
dormii	d o r m i j
excaveze	e k s k a v e z e
tatuau	t a t u a w
orientă	o r i e n t ə
zăpușitele	z ə p u ʃ i t e l e
plictisirăți	p l i k t i s i r ə t͡sʲ
educi	e d u t͡ʃʲ
furăți	f u r ə t͡sʲ
basco	b a s k o
masturbă	m a s t u r b ə
ii	i j i
cenzurarăți	t͡ʃ e n z u r a r ə t sʲ
repar	r e p a r
răpea	r ə p e̯ a
mulțumeați	m u l t͡s u m e̯ a t͡sʲ
Finlandei	f i n l a n d e j
reintroduci	r e i n t r o d u t͡ʃʲ
vei	v e j
sugeai	s u d͡ʒ e̯ a j
instant	i n s t a n t
delimitez	d e l i m i t e z
torturat	t o r t u r a t
Radu	r a d u
cartilaj	k a r t i l a ʒ
huso	h u s o
fluture	f l u t u r e
limitaseși	l i m i t a s e ʃʲ
supseși	s u p s e ʃʲ
lup	l u p
funcționeze	f u n k t͡s i o n e z e
pregătiseră	p r e ɡ ə t i s e r ə
udam	u d a m
buzunar	b u z u n a r
omniprezentei	o m n i p r e z e n t e j
abandonează	a b a n d o n e̯ a z ə
spectre	s p e k t r e
sfârșim	s f ɨ r ʃ i m
răpisem	r ə p i s e m
cenzuram	t͡ʃ e n z u r a m
absorb	a b s o r b
conteso	k o n t e s o
vedeți	v e d e t͡sʲ
legi	l e d͡ʒʲ
absolutizase	a b s o l u t i z a s e
lupi	l u pʲ
numiților	n u m i t͡s i l o r
acceleră	a k t͡ʃ e l e r ə
sfârșirăm	s f ɨ r ʃ i r ə m
homosexualii	h o m o s e k s u a l iʲ
scrotale	s k r o t a l e
informai	i n f o r m a j
suferință	s u f e r i n t s ə
urdă	u r d ə
fulgerai	f u l d͡ʒ e r a j
nominali	n o m i n a lʲ
feminitate	f e m i n i t a t e
tineri	t i n e rʲ
orbit	o r b i t
căcat	k ə k a t
interveni	i n t e r v e n i
fosilo	f o s i l o
foarte	f o̯ a r t e
separe	s e p a r e
pregătitului	p r e ɡ ə t i t u l u j
urinasem	u r i n a s e m
chior	k j o r
pornirăți	p o r n i r ə t͡sʲ
sfârșit	s f ɨ r ʃ i t
lavo	l a v o
saturez	s a t u r e z
reduce	r e̞ d̪ u t ʃ e̞
gravitând	ɡ r a v i t ɨ n d
grăbiseră	ɡ r ə b i s e r ə
călătoreai	k ə l ə t o r j a j
traduci	t r a d u t͡ʃʲ
plictisitului	p l i k t i s i t u l u j
sodomizarăm	s o d o m i z a r ə m
protejă	p r o t e ʒ ə
pilotasem	p i l o t a s e m
vînt	v ɨ n t
Transilvania	t r a n s i l v a n i a
mulțumesc	m u l t͡s u m e s k
sângeros	s ɨ n d͡ʒ e r o s
somai	s o m a j
misterioși	m i s t e r i o ʃʲ
mărturisind	m ə r t u r i s i n d
pregătitele	p r e ɡ ə t i t e l e
poziție	p o z i t͡s i e
fota	f o t a
rece	r e t͡ʃ e
eroticele	e r o t i t͡ʃ e l e
deliră	d e l i r ə
gravitaserăm	ɡ r a v i t a s e r ə m
dormitai	d o r m i t a j
năluceai	n ə l u t ʃ e̯ a j
muista	m u i s t a
lipsise	l i p s i s e
merite	m e r i t e
mănuși	m ə n u ʃʲ
urinaseși	u r i n a s e ʃʲ
vrem	v r e m
clădești	k l ə d e ʃ tʲ
copleșitoarelor	k o p l e ʃ i t o̯ a r e l o r
revine	r e v i n e
terminaserăm	t e r m i n a s e r ə m
crezut	c r e z u t
anatemă	a n a t e m ə
boule	b o u l e
enigmatici	e n i ɡ m a t i t͡ʃʲ
torturaserăm	t o r t u r a s e r ə m
sistat	s i s t a t
donat	d o n a t
primea	p r i m e̯ a
lactama	l a k t a m a
caprino	k a p r i n o
veștejisem	v e ʃ t e ʒ i s e m
admiri	a d m i rʲ
analizezi	a n a l i z e zʲ
fumarăți	f u m a r ə t sʲ
urinarăm	u r i n a r ə m
lipsiră	l i p s i r ə
consideram	k o n s i d e r a m
borta	b o r t a
aștepta	a ʃ t e p t a
declari	d e k l a rʲ
sorilor	s o r i l o r
ubicue	u b i k u e
controlează	k o n t r o l e̯ a z ə
spovedită	s p o v e d i t ə
futuseră	f u t u s e r ə
cititului	t͡ʃ i t i t u l u j
hidrogenase	h i d r o d͡ʒ e n a s e
asurzisem	a s u r z i s e m
protejarăm	p r o t e ʒ a r ə m
primita	p r i m i t a
necăjește	n e k ə ʒ e ʃ t e
propun	p r o p u n
dezavantaj	d e z a v a n t a ʒ
acceptam	a k t͡ʃ e p t a m
spovedite	s p o v e d i t e
declinai	d e k l i n a j
gazelo	ɡ a z e l o
belim	b e l i m
verb	v e r b
pornograficelor	p o r n o ɡ r a f i t͡ʃ e l o r
acestui	a t͡ʃ e s t u j
activitate	a k t i v i t a t e
zona	z o n a
salvam	s a l v a m
pupe	p u p e
freacă	f r e̯ a k ə
produc	p r o d u k
găsiții	ɡ ə s i t͡s iː
