پڑھنا	p ə ɽʰ n a:
بدلنا	b ə d ə l n a:
مقامی	m ʊ q a: m iː
میکسیکو	m eː k s iː k oː
چھتری	t͡ʃʰ ə t ɽ iː
افزائش	ə f z a: ɪ ʃ
غرور	ɣ ʊ ɽ uː ɽ
جسونت	d͡ʒ ʊ s ʊ n t
نمکین	n ə m k iː n
جامعہ	d͡ʒ a: m ɪ ʔ a:
اگرچیکہ	ə ɡ ə ɽ t͡ʃ iː k ɛː
دانش	d a: n ɪ ʃ
ہرانا	ɦ ə ɽ a: n a:
پڑھ	p ɽʰ
بارہا	b a: ɽ ɦ a:
ایڈس	a: iː d s
مقبوضہ	m ə q b uː z ə
اڑھا	a ɽʰ a:
گمانا	ɡ ʊ m a: n a:
زبردستی	z ʊ b ɽ d ʊ s t iː
پورہ	p uː r a:
قدر	q a d r
ساریامی	s a: r iː a: m iː
تب	t ə b
اندرا	ɪ n d r a:
کارپوریٹر	k aː ɽ p ɔː ɽ iː ʈ ə ɽ
حملہ	ɦ ə m l a:
تاجکستان	t a: d͡ʒ ɪ k ɪ s t a: n
میزبان	m eː z b a: n
رپورٹرس	ɽ ə p ɔː r ʈ ə r s
پاپیا	p a: p iː a:
آستین	a: s t iː n
دینے	d eː n eː
کوتا	k ə ʋ ɪ t a:
نصاب	n ɪ s a: b
مظاہرہ	m ʊ z a: ɦ ɪ ɽ a:
ذمہداری	z ə m ɦ d a: ɽ iː
شماری	ʃ ʊ m a: ɽ iː
ٹرافک	ʈ r a: f ɪ k
پریدا	p ə r iː d a:
بےدخلی	b eː d a x l iː
سنجیدہ	s ʊ n d͡ʒ iː d a
چار	t͡ʃ a: ɽ
چھوٹ	t͡ʃʰ uː ʈ
پھوڑا	pʰ oː ɽ a:
گڑیا	ɡ ʊ ɽ ɪ j a:
الہی	ʔ ɛː l ɦ iː
پرفل	p ə ɽ f l
کٹرپسند	k ʈ ə ɽ p s ʊ n d
طیرانگاہ	ʈ iː ɽ a: n ɡ a: ɦ
راو	r aː ʋ
ملائیشیا	m ə l ə j ʃ ɪ j a:
رتن	ɽ ə t ə n
لسانیات	l ɪ s a: n ɪ j a: t
ریاستہا	ɽ ɪ j a: s ə t ɦ a:
اگر	ə ɡ ə ɽ
تندور	t ə n d uː ɽ
کون	k ɔː n
ابابیل	ə b a: b iː l
ربوہ	ɽ ə b ʋ a: ɦ
فرزند	f ə r z ə n d
اودھاؤ	ɔː dʰ a: ʊ
چھان	t͡ʃʰ a: n
اچھا	ə t͡ʃ t͡ʃʰ a:
ناٹ	n a: ʈ
کشدھا	k ʂ ʊ dʰ a:
طرح	t ə ɽ ɦ
موٹر	m oː ʈ ɽ
نہیں	n ə ɦ i:
ڈسٹرکٹ	ɖ ɪ s ʈ r ɪ k ʈ
پریسیڈنٹ	p ɽ eː s iː ɖ ə n ʈ
خطا	x ə t a:
اسرائیل	ɪ s ɽ a: iː l
ثانوی	s a: n ʋ iː
اصول	ʊ s uː l
انجانا	ə n d͡ʒ a: n a:
وطن	ʋ ə t ə n
ڈیسک	ɖ iː s k
قوت	q ʊ ʋ ʋ ə t
کپاسی	k ə p a: s iː
ہفتہ	ɦ ə f t a: ɦ
پنچھی	p ə n t͡ʃʰ iː
لکھنا	l ɪ kʰ n a:
باشاہ	b a: ʃ a: ɦ
پانچواں	p a: t͡ʃ ʋ a:
عادل	a a: d ə l
سابقہ	s a: b iː q a:
امکانی	ə m k a: n iː
ابھیلاشا	ə bʰ iː l a: ʃ a:
ایرانی	iː ɽ a: n iː
ہانک	ɦ a: k
خوراک	x ʊ ɽ a: k
دورلیکھ	d uː ɽ l eː kʰ
ہمیشگی	ɦ ə m eː ʃ ɡ iː
مولانا	m oː l a: n a:
دکھ	d ʊ kʰ
کائنات	k a: ɪ n a: t
مکتب	m ʊ k t ə b
ریکٹر	ɽ eː k t ɽ
جھگڑا	d͡ʒʰ ə ɡ ɽ a:
اسکام	ə s k a: m
پروار	p ə ɽ ɪ ʋ a: ɽ
المرزائی	a l m ɛ r z aɪ iː
گرکیرت	ɡ ɽ k iː ɽ t
غنائیت	ɣ ʊ n n a: iː j ə t
گھاٹا	ɡʰ a: ʈ ə
برخلاف	b ɪ ɽ x ɪ l a: f
چوگنا	t͡ʃ ɔː ɡ ʊ n a:
خصوصا	x ʊ s uː s ə n
امی	ə m m iː
کاروائی	k a: ɽ oː a: iː
وصال	ʋ ɪ s a: l
حالانکہ	ɦ a: l a: k iː
پیٹ	p eː ʈ
تروپتی	t r oʊ p t iː
سناتن	s ə n a: t ə n
مدھم	m ə dʰ ə m
نور	n ʊ r
فوری	f ɔː r iː
پشتو	p ə ʃ t oː
نخرا	n ə x ɽ a:
بادبان	b a: d b a: n
اوقاف	ɔː q a: f
لاپرواہی	l a: p ɽ ʋ a: ɦ iː
مورتی	m uː ɽ t iː
ٹھیس	ʈʰ iː s
طوفان	t uː f a: n
زاید	z a: j ɪ d
تعصبیت	t a a s b iː t
موظف	m ʊ z ə f
نارنجی	n a: ɽ ə n d͡ʒ iː
اخروٹ	ə x ɽ oː ʈ
ہنسا	ɦ ɪ n s a:
فہد	f ə ɦ d
پور	p uː ɽ
نااہلیت	n a: a: ɦ l iː t
سوالیہ	s uː aː l iː ə
میڑچل	m eː ɽ t͡ʃ l
آدھا	a: dʰ a:
وچن	ʋ ə t͡ʃ ə n
پراڈکٹ	p ɽ aː ɖ a k ʈ
وا	ʋ a:
رد	ɽ ə d d
غیرمستحکم	ɣ ɪ r m ʊ s t ɦ a k a m
فالسئی	f a: l s ə iː
سمجھدار	s ə m ə d͡ʒʰ d a: ɽ
دخل	d ə x ə l
امداد	ɪ m d a: d
سیرسہ	s eː ɽ s ə
غیرانسانی	ɣ ɛː r ɪ n s a: n iː
کرنا	k ə ɽ n a:
بددعا	b ə d d ʊ a:
لاکھ	l a: kʰ
گذرنا	ɡ ʊ z ə ɽ n a:
لرزاں	l ə ɽ z a:
گڈا	ɡ ʊ ɖ ɖ a:
سمرتی	ɪ s m ɽ ɪ t iː
کپوت	k ə p oː t
انشاء	ɪ n ʃ a: ʔ
مسٹرسنہا	m ɪ s ʈ ə r s n ə ɦ a:
گانا	ɡ a: n a:
بگاڈیا	b ʊ ɡ a: ɖ iː a:
حریت	ɦ ʊ r iː t
جوت	d͡ʒ oː t
مکتوب	m ʊ k t oʊ b
چرخہ	t͡ʃ ə ɽ x a:
تھوک	tʰ uː k
آکرشت	a: k ə ɽ ʂ ɪ t
خلل	x ʊ l l
داستان	d a: s t a:
مظفر	m ʊ z f ə r
پابند	p a: b ə n d
اترپردیش	ʊ t ə ɽ p ə ɽ d eː ʃ
فیڈرر	f eː d ɛː ɽ ɽ
بقرعید	b ə q ɽ iː d
کاڑھا	k a: ɽʰ a:
بھید	bʰ eː d
سبب	s ə b b
پرمکھ	p ɽ ə m ʊ kʰ
دیکھنا	d eː kʰ n a:
چوم	t͡ʃ oː m
روزہ	ɽ oː z a:
سويمور	s ʋ ə j ə m ʋ ə ɽ
بمبہ	b ə m b
ساکری	s a: k ɽ iː
نمائندگان	n ʊ m a: ɪ n d ɡ a: n
چربی	t͡ʃ ə ɽ b iː
سنگاپور	s ɪ ŋ ɡ a: p uː ɽ
متھرا	m ə tʰ ʊ ɽ a:
ویراٹ	ʋ ɪ r a: t
جیون	d͡ʒ iː ʋ ə n
فعالیت	f a a: l iː t
اڑان	ʊ ɽ a: n
صلاح	s ʊ l a: ɦ
بلین	b ɛː l iː n
تیکھا	t iː kʰ a:
نکاح	n ɪ k a: ɦ
غیرت	ɣ ɛː ɽ ə t
خادم	x a: d ɪ m
محل	m ɛ ɦ ɛ l
سرمایہ	s ə r m a: j ə
ہاتھ	ɦ a: tʰ
نظیف	n ə z iː f
صفحہ	s ə f ɦ a:
کہاکہ	k ə ɦ a: k ə
پشاور	p e ʃ a: ʋ ə ɽ
وہ	ʋ oː
افسانہ	ə f s a: n ə
چلا	t͡ʃ ʊ l a:
فٹنس	f ɪ t n ə s
ہار	ɦ a: ɽ
پریمئر	p r eɪ m ɪə r
تعداد	t ə ʔ d a: d
اوقات	ɔː q a: t
بکری	b ə k ɽ iː
پانچ	p a: t͡ʃ
گلہری	ɡ ɪ l ə ɦ ɽ iː
شرن	ʃ ə r n
سردیاں	s ə ɽ d ɪ j a:
آٹو	a: ʈ oʊ
دیانتداری	d iː aː n ə t d aː r iː
محمد	m ʊ ɦ ə m m ə d
فائدہ	f a: ɪ d ə
برائے	b ɽ a: ɪ e
فیکلٹی	f iː k l ʈ iː
عبرانی	ɪ b ɽ a: n iː
عکس	a k s
یوگیتا	j oː ɡ iː t a:
استقبال	ɪ s t ɪ q b a: l
کیمرہ	k ɛː m ɽ a:
قبضہ	q ə b z ə
اچانک	ə t͡ʃ a: n ə k
یکساں	j ə k s a: n
ایذارسانی	ɛː z a: ɽ s a: n iː
جادو	d͡ʒ a: d uː
شائد	ʃ a: ɪ d
ناممکن	n a: m ʊ m k ə n
بنچ	b ə n t͡ʃ
امریکا	a: m ɽ iː k a:
پانڈیچری	p a: n ɖ iː t͡ʃ ə r iː
دیویندر	d eː ʋ iː n d ɽ
جدول	d͡ʒ ʊ d ʊ l
اودا	uː d a:
بنجارہ	b ə n d͡ʒ a: ɽ a:
سمکھ	s ə m m ʊ kʰ
خوبصورت	x uː b s uː ɽ ə t
پرندہ	p ə ɽ ɪ n d a:
بھونگیر	bʰ ʊ ŋ ɡ iː r
پارٹنرشپ	p a: r t n ɛ r ʃ ɪ p
لیول	l iː ʋ ə l
کرےگی	k ə r eɪ ɡ iː
آٹھواں	a: ʈʰ ʋ a:
پنا	p ə n n a:
لمبائی	l ə m b a: iː
دادا	d a: d a:
پتلون	p ə t l uː n
انوراللہ	a: n ʋ ə r a: l l a: ɦ
خواب	x a: b
وفاقی	ʋ ʊ f a: q iː
آبادی	a: b a: d iː
مندر	m ə n d ɪ ɽ
پستک	p ʊ s t ə k
انتظار	ɪ n t ɪ z a: ɽ
آکاش	a: k a: ʃ
مایہ	m aː j ɦ
چای	t͡ʃ a: j
بیاگ	b j aː ɡ
گین	ɡ eː n
قابل	q a: b ɪ l
پوٹےشیم	p oʊ ʈ eɪ ʃ iː m
افق	a: f ə q
اورنمائش	ɔː r n ə m a: ɪ ʃ
کھدیوت	kʰ ə d j oː t
پجرنا	p ə d͡ʒ ɽ n a:
انہ	a: n a:
مشکور	m ʊ ʃ k u: ɽ
جلنا	d͡ʒ ə l n a:
اوہ	uː ɦ
برس	b ɛː ɽ s
آریامن	a: ɽ j ə m ə n
رواداری	ɽ ʋ a: d a: ɽ iː
مذمت	m ə z ə m ə t
تار	t a: ɽ
سیشنس	s eː ʃ n s
مصروف	m ʊ s ɽ ʊ f
متوفی	m ʊ t ʋ ɔː f iː
قوانین	q ʋ aː n iː n
ادی	ə d j
تجدید	t ə d͡ʒ d iː d
ایتھنز	iː tʰ ə n z
مناسبت	m ə n aː s b ə t
مند	m ʊ n d
ہیرو	ɦ iː r uː
ہڑتالی	ɦ ə ɽ t a: l iː
گانجا	ɡ a: n d͡ʒ a:
فیریرو	f eɪ r iː r oʊ
تیرھواں	t ɪ ɽ ʊ ʋ a: n
دہندہ	d ə ɦ n d ə
گیہوں	ɡ eː ɦ u:
اولیا	a: ʋ l iː a:
بیچ	b iː t͡ʃ
شراب	ʃ ə ɽ a: b
جلانا	d͡ʒ ə l a: n a:
گدھا	ɡ ə dʰ a:
غیرسرکاری	ɣ ɪ r s ʊ r k a: r iː
جعلی	d͡ʒ a: l iː
برکت	b ə ɽ k ə t
چتا	t͡ʃ ʊ t a:
پپاسا	p ɪ p a: s a:
منسلک	m ʊ n s ʊ l k
دھارا	dʰ a: ɽ a:
کینچلی	k e: t͡ʃ ʊ l iː
لکھائی	l ɪ kʰ a: iː
ابھشیک	ə bʰ ɪ ʂ eː k
فرانس	f ɽ a: n s
انجنیئرنگ	ɪ n d͡ʒ ə n iː ə ɽ n ɡ
ارجن	ə ɽ d͡ʒ ʊ n
شکتی	ʃ ə k t iː
برتن	b ə ɽ t ə n
جرثومہ	d͡ʒ ʊ ɽ s uː m a:
بااثر	b a: ʔ s ɛ ɽ
پھسل	pʰ a s l
نکسیر	n ə k s iː ɽ
بالخصوص	b a: l x a s ʊ s
پھلکی	pʰ ʊ l k iː
سپاہی	s ɪ p a: ɦ iː
خروش	x ɽ ʊ ʃ
چھلانگ	t͡ʃʰ ə l ə ŋ ɡ
انڈیوگونزیلویس	a n ɖ iː ʋ a ɡ a n z iː l a ʋ iː s
برچھیت	b ə ɽ t͡ʃʰ ɛː t
جنسی	d͡ʒ ʊ n s iː
نغمہ	n ə ɣ m ə
لیاپس	l iː a: p s
بشکل	b ʊ ʃ k ə l
چناب	t͡ʃ ə n a: b
ڈارا	ɖ a: ɽ a:
اصیل	ə s iː l
فضاء	f ɪ z a:
امتحان	ɪ m t ɪ ɦ a: n
احترام	e ɦ t ɪ ɽ a: m
نعرہ	n a: ɽ a: ɦ
پڑوسی	p a: r oː s iː
جدید	d͡ʒ ə d iː d
فلپائن	f ɪ l ɪ p a: ɪ n
گھرانا	ɡʰ ə ɽ a: n a:
دستاویز	d ʊ s t aː ʋ iː z
کروانا	k ə ɽ ʋ a: n a:
مصیبت	m ʊ s iː b ə t
سہمانا	s ə ɦ m a: n a:
چھوٹنا	t͡ʃʰ uː ʈ n a:
اودھی	ə ʋ ə dʰ iː
نالے	n a: l eː
شرکرا	ʃ ə ɽ k ə ɽ a:
یوم	j oː m
طینت	ʈ ɪ n t
شرک	ʃ ɪ ɽ k
ذاکر	z a: k ə r
جامنی	d͡ʒ a: m n iː
لگانا	l ə ɡ a: n a:
سمئے	s ə m ə j
سازش	s a: z ɪ ʃ
خلفا	x ʊ l ə f a:
شوقین	ʃ ʊ q iː n
بندر	b ə n d ə ɽ
شائق	ʃ a: ɪ q
کیڑا	k iː ɽ a:
گھرنا	ɡʰ ɽ ɪ n a:
ادبیات	ə d b ɪ j a: t
توقع	t ʋ oː q a
ایسی	aɪ s iː
آفریدی	a: f ɽ iː d iː
اولا	oː l a:
کوتلماں	k oː t ʊ l m a: n
خصوص	x ʊ s uː s
تدبیر	t ə d b iː ɽ
کوکب	k ɔː k ə b
سینکڑہ	s eː n k ɽ ə ɦ
کڑپہ	k a r p a
ری۔ایکٹرس	ɽ eː a: ɪ k t ɽ ʊ s
دوران	d ʊ ɽ a: n
ناظم	n a: z ɪ m
میرے	m iː ɽ eː
پتا	p ɪ t a:
موہن	m oː ɦ n
گنا	ɡ ʊ n a:
چنی	t͡ʃ ʊ n iː
سکھشا	s ə kʰ ʃ a:
یوگانڈا	j ʊ ɡ a: n ʈ a:
تو	t uː
چائے	t͡ʃ aɪ ə
پتلا	p ʊ t l a:
خواتین	x ə ʋ a: t iː n
غلطی	ɣ ə l ə t iː
سارا	s a: ɽ a:
لیسٹر	l ɛː s ʈ ə ɽ
راس	ɽ aː s
چوٹکی	t͡ʃʰ ʊ ʈ k iː
بھراتا	bʰ ɽ a: t a:
استری	ɪ s t ɽ iː
غرض	ɣ ʊ r d z
کھنکنا	kʰ ə n ə k n a:
عیادت	ə j a: d ə t
ارمان	ə ɽ m a: n
نبی	n ə b iː
جھک	d͡ʒʰ ə k
خون	x uː n
شاہی	ʃ a: ɦ iː
کھلواڑ	kʰ ə l ʋ a: ɽ
شبھ	ʃ ʊ bʰ
پسماندگی	p ə s m a: n d ɡ iː
سلوک	s ʊ l uː k
بھی	bʰ iː
اردو	ʊ ɽ d uː
فروری	f ə ɽ ʋ ə ɽ iː
ناقد	n a: q ə d
انجام	ə n d͡ʒ a: m
جاپانی	d͡ʒ a: p a: n iː
کے	k eː
نگرانی	n ɪ ɡ ɽ a: n iː
لیٹنا	l eː ʈ n a:
لامتناہی	l a: m ʊ t ə n a: ɦ iː
میز	m iː z
اخبار	ə x b a: ɽ
ہند	ɦ ɪ n d
تمنچه	t ə m ə n t͡ʃ a:
النظر	ʔ ʊ l n ʊ z ɽ
قمیض	q ə m iː z
جلسہ	d͡ʒ ə l s a ɦ
گرڈ	ɡ ə ɽ ʊ ɖ
مودی	m uː d iː
پرسوں	p ə ɽ s o:
بیگز	b eː ɡ z
آرڈر	a: ɽ ʈ ɽ
کاٹ	k a: ʈ
کنجی	k ʊ n d͡ʒ iː
حبش	ɦ ə b ə ʃ
ٹرینس	ʈ ɽ eː n s
مخمل	m ə x m ə l
ووٹ	ʋ uː ʈ
چھونا	t͡ʃʰ uː n a:
باربروسہ	b a: r b ə r oː s ə
عاقد	a aː q ə d
سکنا	s ə k n a:
نقاب	n ɪ q a: b
لینا	l eː n a:
کہنا	k ə ɦ n a:
سہل	s ə ɦ l
پوچیا	p oː t͡ʃ iː a:
فالحال	f ɪ l ɦ a: l
کعبہ	k a: b a:
وشاکھا	ʋ ʊ ʃ a: kʰ a:
تیاگ	t j a: ɡ
بموجب	b ə m ʊ d͡ʒ ɪ b
ریکارڈز	ɽ eɪ k a: ɽ ɖ z
بھاروپیہ	bʰ a: ɽ oː p ɪ j a:
پالیسی	p a: l iː s iː
تعمیراتی	t a ə m iː r a: t iː
سلجوقی	s ə l d͡ʒ uː q iː
مر	m ə ɽ
جسور	d͡ʒ ə s uː ɽ
فتنہ	f ə t n ə
الوداع	ə l ʋ ɪ d a:
ابودرداء	ʔ a: b uː d ə r d a: ʔ
خواجہ	x a: d͡ʒ a:
سینگ	s iː ŋ ɡ
ٹائیلس	ʈ a: ɪ l s
بورن	b ɔː ɽ n
رائے	ɽ a: j
باٹ	b a: ʈ
فکر	f ɪ k ɽ
ون	ʋ ʊ n
آمدنی	a: m d ə n iː
اڑیوا	ə ɽ eː ʋ a:
گہرا	ɡ ə ɦ ɽ a:
پورکر	p u: r k ə r
مختصر	m ʊ x t ə s ɪ ɽ
قباحت	q ə b a: ɦ ə t
کلیسیا	k ə l iː s ɪ j a:
معتمد	m ʊ ʔ t ə m ɪ d
بابری	b a: b ɽ iː
تاریک	t aː r iː k
بے۔چین	b eː t͡ʃ eː n
ہونا	ɦ oː n a:
ٹھوس	ʈʰ oː s
صدی	s ə d iː
بغیر	b ɪ ɣ ɛː r
گندمی	ɡ ə n d ʊ m iː
زنانی	z ʊ n a: n iː
صد	s ʊ d
اگربتی	ə ɡ ə ɽ b ə t t iː
خاصکر	x a: s k ə ɽ
غصہ	ɣ ʊ s a:
شریک	ʃ a r iː k
سنور	s ɪ n ʋ ɔː ɽ
ایوان	ɛː ʋ a: n
مزدور	m ʊ z d ʊ r
مکین	m ʊ k iː n
وشوکت	ʋ ə ʃ ʋ oː k ə t
سونا	s uː n a:
احتجاج	eː ɦ t ɪ d͡ʒ a: d͡ʒ
دستاویزی	d ə s t a: ʋ iː z iː
کوشش	k oː ʃ ɪ ʃ
دیروز	d iː ɽ oː z
کیوبا	k iː ʋ b a:
قربت	q ʊ r b ə t
اظہر	ʔ ɪ z ʱ ə r
نظر	n ə z ə ɽ
انفوٹی	ɪ n f oʊ ʈ iː
بیمار	b eː m a: ɽ
دفنانا	d ə f n a: n a:
یہ	j eː
اخذ	ə x z
جگنو	d͡ʒ ʊ ɡ n uː
پہلا	p ə ɦ l a:
بجلی	b ɪ d͡ʒ l iː
معلنہ	m a ə l ə n ə ɦ
کومٹ	k oː m ʈ
اپلبدھ	ʊ p l ə b dʰ
بھرن	bʰ ə ɽ ə n
رمضان	ɽ ə m z a: n
وسنت	ʋ ʊ s n a t
گز	ɡ ʊ z
لوری	l oː ɽ iː
دوزخ	d oː z ə x
کیپرس	k eɪ p ɛ r s
سلنڈر	s ə l ə n ɖ ə ɽ
صحافتی	s ʊ ɦ a: f t iː
بدر	b ə d ə ɽ
علم	ɪ l m
توچا	t ʋ ə t͡ʃ a:
فرمانا	f ə ɽ m a: n a:
جارجیا	d͡ʒ a: r d͡ʒ iː a:
مربع	m ʊ ɽ b a:
شاداب	ʃ a: d a: b
پاؤڈر	p a: ʊ ʈ ə ɽ
احمدآباد	a: ɦ m ɛː d a: b a: d
کالا	k a: l a:
ایران	iː ɽ a: n
سزا	s ə z a:
ساری	s a: r iː
مارکٹس	m a: r k ɪ t s
شین	ʃ iː n
کلچر	k ʊ l t͡ʃ ʊ r
ممبئی	m ʊ m b ə iː
نظرانداز	n ʊ z ɽ a: n d a: z
للن	l ʊ l ə n
راہب	ɽ a: ɦ ɪ b
عجائب	ə d͡ʒ a: ɪ b
خاموش	x a: m oː ʃ
اونٹ	u: ʈ
نبردآزما	n ə b ɽ d a: z m a:
رات	ɽ a: t
کلاونت	k ə l a: ʋ ə n t
نکتہ	n ʊ k t a:
سداسیوپیٹ	s ʊ d a: s j oː p iː ʈ
بهنجك	bʰ ə n d͡ʒ ə k
زبیر	z ʊ b eː ɽ
طاق	t a: q
واریرس	ʋ aː ɽ iː ɽ s
چہرہ	t͡ʃ ɪ ɦ ɽ a:
گولمیز	ɡ oː l m iː z
اسم	ɪ s m
نصرت	n ʊ s ɽ ə t
ڈیفنس	ɖ iː f n ɪ s
اڈمیرل	ə d m iː r l
اپنيتر	ʊ p n eː t ɽ
ارب	ə ɽ ə b
ران	r a: n
ولاقو	ʋ ə l aː q oː
ٹائلٹ	ʈ a: ɪ l ʈ
شاپر	ʃ a: p ə ɽ
بورڈس	b ɔː ɽ d s
ثناخوان	s n a: x ʋ a: n
تنازعہ	t ə n a: z a ɦ
اشبھ	ə ʃ ʊ bʰ
برمنگھم	b ə ɽ m ɪ n ɡʰ ə m
گدھ	ɡ ɪ d dʰ
مہابھارت	m ə ɦ a: bʰ a: ɽ ə t
معصوم	m a ʊ s uː m
جہدکار	d͡ʒ ə ɦ d k a: ɽ
سہمنا	s ə ɦ ə m n a:
توحیدیت	t ɔː ɦ iː d ɪ j ə t
پانی	p a: n iː
یہود	j ə ɦ uː d
کامتھ	k a: m tʰ
موجودہ	m oː d͡ʒ uː d a:
مچھرکش	m ʊ t͡ʃʰ ɽ k ɪ ʃ
لہسن	l ə ɦ s ʊ n
کفایتی	k ə f aː j t iː
ڈیوڈ	ɖ iː oʊ ɖ
راہ	ɽ a: ɦ
دن	d ɪ n
میتھن	m ɛː tʰ ʊ n
جائزہ	d͡ʒ a: ɪ z a:
مشروب	m a ʃ r uː b
ستیا	s ʊ t iː a:
عہدہ	a ɛː d a:
رکھا	ɽ ʊ kʰ a:
مضمون	m ʊ z m uː n
راکھ	ɽ a: kʰ
لاگو	l a: ɡ ʊ
وار	ʋ a: ɽ
کابل	k a: b ʊ l
نمونہ	n ə m uː n a:
ین	iː n
ہائی۔ٹیکس	ɦ aɪ t ɛ k s
بپتسمہ	b ə p t ɪ s m a:
روزن	ɽ ɔː z ə n
برسلز	b ɽ ə s ə l z
شاہراہ	ʃ a: ɦ ɽ a: ɦ
مذہب	m ə z ɦ ə b
سگنل	s ɪ ɡ n ə l
کیلئے	k eː l ɪ j eː
یورپ	j oː ɽ ə p
یافتہ	j a: f t a:
توسیعی	t ʊ s iː ʔ iː
برسر	b ə r s ə r
مذاکراہ	m ʊ z a: k ɽ a: ɦ
دہلی	d ɛ ɦ l iː
عجائبات	ə d͡ʒ a: ɪ b a: t
سائنسی	s a: ɪ n s iː
معاملت	m ʊ a: m l ə t
اگزامنیشن	a ɡ z a: m n ɪ ʃ ə n
بےحد	b eː ɦ ə d
ڈوری	ɖ oː ɽ iː
کمیشن	k a m iː ʃ a n
غیرضروری	ɣ eː ɽ z ə ɽ uː ɽ iː
تولیہ	t ɔː l ɪ j ə
جیل	d͡ʒ eː l
مخبر	m ʊ x b ɪ ɽ
لہجہ	l ə ɦ d͡ʒ ə
ڈاریوس	ɖ a: ɽ iː ʊ s
وارسا	ʋ a: ɽ s a:
بلغاریہ	b ʊ l ɣ a: ɽ ɪ j a:
سرمئی	s ʊ ɽ m ə iː , s ə ɽ m ə iː
ڈاک	ɖ a: k
آبی	a: b iː
خاکسار	x a: k s a: ɽ
سمترا	s ə m t r a:
گرفتارشدہ	ɡ ɛ r f t a: r ʃ ʊ d a:
ٹیوب	ʈ iː ʋ b
دور	d uː ɽ
بکھراو	b ɪ kʰ ɽ a: ʋ
آموزش	a: m oː z ɪ ʃ
عورت	ɔː ɽ ə t
چترویدی	t͡ʃ ə t ɽ ʊ ʋ eː d iː
آنکھ	a: kʰ
ننھا	n ə n a:
مروڑ	m ɛ ɽ ʋ ɔː ɽ
گورو	ɡ ɔː ɽ ə ʋ
کرس	k ɽ ʊ s
رویئہ	ɽ ə ʋ ə i a:
سلیکشن	s ə l iː k ʃ ə n
شداد	ʃ ə d aː d
مجرمانہ	m ʊ d͡ʒ ɽ ɪ m a: n a:
کودانڈارام	k uː d a: n ɖ a: ɽ a: m
وزیر	ʋ ə z iː ɽ
گاڑی	ɡ a: ɽ iː
گمبھیر	ɡ ə m bʰ iː ɽ
خوبانی	x uː b a: n iː
کارخانہ	k a: r x a: n ə
خلیفہ	x ə l iː f a: ɦ
دھوسر	dʰ uː s ə r
عراق	ɪ ɽ a: q
ڈین	ɖ iː n
لاپتہ	l a: p ə t ə
دایاں	d a: j a:
تنگ	t ə ŋ ɡ
سؤر	s uː ə ɽ
جی	d͡ʒ iː
مانے	m aː n eː
دوستی	d oʊ s t iː
یروشلم	j ə ɽ uː ʃ ə l ə m
ترنمول	t ə r n m uː l
میٹابولائز	m eː ʈ a: b oː l aː ɪ z
تندرستی	t ə n d ʊ ɽ ʊ s t iː
انفرنس	ɪ n f ə r n ə s
گنت	ɡ ə n ɪ t ə
اسپیکٹرم	ə s p eː k ʈ r ʊ m
انحراف	ɪ n ɦ ɪ r a: f
الشمس	ʔ ə l ʃ ə m s
متاثرہ	m ʊ t a: s ɪ ɽ a:
اسٹیم	ɪ s ʈ iː m
وین	ʋ eː n
دینا	d eː n a:
جنیشور	d͡ʒ ə n iː ʃ ʊ ɽ
لیگ	l iː ɡ
تلقین	t ə l q iː n
انہوں	ʔ ʊ n ɦ ʊ n
کروڈ	k ə r oː ɖ
سننا	s ʊ n n a:
متجاوز	m ʊ t d͡ʒ a: ʋ ə z
اخلاق	ə x l a: q
اسلام	ɪ s l a: m
ایل	a: ɪ l
پٹھان	p ə ʈʰ a: n
پسینہ	p ə s iː n a:
پکار	p ʊ k a: ɽ
میڈیم	m eː d iː ə m
اپدهان	ʊ p dʰ a: n
تبریز	t ə b ɽ eː z
پیٹرسن	p eː ʈ ə ɽ s ə n
سنت	s a n t
کوشاں	k ʊ ʃ a: n
آگاہ	a: ɡ aː ɦ
الیکشن	a l iː k ʃ a n
جوڑا	d͡ʒ oʊ ɽ a:
جمیعتہ	d͡ʒ ʊ m iː a a: t a:
مورت	m uː ɽ ə t
لفٹ	l ɪ f t
تاڑی	t a: ɽ iː
کشیدگی	k ə ʃ iː d ɡ iː
بےصبری	b eː s ʊ b ɽ iː
ڈر	ɖ ə ɽ
شے۶	ʃ eː t͡ʃʰ ʰ
مقفل	m ʊ q f ʊ l
روس	ɽ uː s
فلو	f l oː
آزمودہ	a: z m uː d ə
آرٹیکل	a: r ʈ iː k ə l
نتجہ	n ə t d͡ʒ ə ɦ
ایرانڈیا	a iː r aː n d iː aː
حافظ	ɦ a: f ɪ z
شیوسینا	ʃ iː ʋ s iː n a:
لوبیا	l oː b ɪ j a:
اختیارکردہ	ə x t iː j aː ɽ k ə ɽ d ə ɦ
نامی	n a: m iː
آمریت	a: m ɪ ɽ ɪ j ə t
شیر	ʃ iː ɽ
سنہ	s ɪ ŋ ɦ
انش	ə n ʃ
چھت	t͡ʃʰ ə t
کھیلا	kʰ eː l a:
وینکٹیش	ʋ eː n k ʈ iː ʃ
ہچکی	ɦ ɪ t͡ʃ k iː
جمہوریت	d͡ʒ ə m ɦ uː ɽ ɪ j ə t
ملزمین	m ʊ l z ɪ m iː n
آمیز	a: m iː z
باقاعدہ	b a: q a: ɪ d a:
